"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.409055405E2,1.446292419E0,2.179318085E0,5.792055359E0
1.409154705E2,1.405128021E0,2.272574158E0,5.486091614E0
1.409254005E2,1.330732727E0,2.348017273E0,5.136119385E0
1.409353305E2,1.215322723E0,2.385140076E0,4.752467194E0
1.409452605E2,1.101110229E0,2.431693268E0,4.390519867E0
1.409551905E2,9.803114319E-1,2.504441986E0,4.122876434E0
1.409651205E2,8.325686646E-1,2.588417358E0,3.998934174E0
1.409750495E2,7.068301392E-1,2.644550629E0,4.035907288E0
1.409849795E2,5.978567505E-1,2.700833588E0,4.154011688E0
1.409949095E2,5.132826233E-1,2.788700867E0,4.320315857E0
1.410048395E2,5.429209900E-1,2.860551453E0,4.469256134E0
1.410147695E2,5.845344543E-1,2.903063049E0,4.538262634E0
1.410246995E2,6.105802917E-1,2.980152740E0,4.600233765E0
1.410346295E2,6.584806824E-1,3.129991150E0,4.816084900E0
1.410445595E2,6.981481934E-1,3.303630066E0,5.269492035E0
1.410544885E2,6.758445740E-1,3.459605713E0,5.850883026E0
1.410644185E2,7.343728638E-1,3.538940735E0,6.437812500E0
1.410743485E2,8.198451233E-1,3.600762177E0,7.083419952E0
1.410842785E2,8.181985474E-1,3.686683502E0,7.689958649E0
1.410942085E2,8.107141113E-1,3.759581909E0,8.278085632E0
1.411041385E2,9.520202637E-1,3.867357788E0,8.924890594E0
1.411140685E2,1.047671356E0,4.022884369E0,9.515113220E0
1.411239985E2,1.091979218E0,4.171974335E0,1.000474503E1
1.411339275E2,1.026714935E0,4.290827179E0,1.038705002E1
1.411438575E2,9.300160217E-1,4.344415741E0,1.071801178E1
1.411537875E2,8.741821289E-1,4.329297180E0,1.106005051E1
1.411637175E2,6.969506836E-1,4.280648346E0,1.141301651E1
1.411736475E2,5.203179932E-1,4.221221924E0,1.180729660E1
1.411835775E2,3.715274048E-1,4.153862000E0,1.225456650E1
1.411935075E2,1.022373962E-1,4.194727020E0,1.260184433E1
1.412034375E2,-1.306782532E-1,4.449497223E0,1.264600250E1
1.412133665E2,-1.796264648E-3,4.777764587E0,1.236279144E1
1.412232965E2,5.918692017E-1,5.079537048E0,1.213047455E1
1.412332265E2,1.216071167E0,5.432053986E0,1.233764374E1
1.412431565E2,1.595083008E0,5.735173645E0,1.290421555E1
1.412530866E2,1.541045380E0,5.911806335E0,1.364412689E1
1.412630166E2,1.188229065E0,5.866001587E0,1.440364746E1
1.412729466E2,7.400610352E-1,5.507347412E0,1.491363693E1
1.412828766E2,4.017645264E-1,4.918771362E0,1.512963776E1
1.412928066E2,2.818638611E-1,4.165388031E0,1.502575378E1
1.413027356E2,1.463955688E-1,3.398832092E0,1.451037552E1
1.413126656E2,-5.209167480E-2,2.762205963E0,1.357003098E1
1.413225956E2,-3.144960022E-1,2.373015289E0,1.255918304E1
1.413325256E2,-5.595364380E-1,2.167342987E0,1.182451080E1
1.413424556E2,-7.038363647E-1,2.036664734E0,1.125898682E1
1.413523856E2,-7.661068726E-1,1.924098816E0,1.076666061E1
1.413623156E2,-9.331594849E-1,1.843117218E0,1.029184799E1
1.413722456E2,-1.074765015E0,1.770069122E0,9.752220154E0
1.413821746E2,-1.147513733E0,1.693727875E0,9.145232391E0
1.413921046E2,-1.093925171E0,1.642534332E0,8.538693695E0
1.414020346E2,-9.416917419E-1,1.628164215E0,7.973169708E0
1.414119646E2,-8.268804932E-1,1.640139313E0,7.459438019E0
1.414218946E2,-7.319778442E-1,1.633103943E0,7.071594543E0
1.414318246E2,-6.878196716E-1,1.603016510E0,6.726112976E0
1.414417546E2,-6.312373352E-1,1.603315887E0,6.424939270E0
1.414516846E2,-5.665718079E-1,1.641336823E0,6.130800934E0
1.414616136E2,-5.011578369E-1,1.687291260E0,5.836512909E0
1.414715436E2,-4.852908325E-1,1.756597137E0,5.483995972E0
1.414814736E2,-5.734574890E-1,1.846410370E0,5.030439148E0
1.414914036E2,-6.373745728E-1,1.926942902E0,4.538711700E0
1.415013336E2,-6.658154297E-1,2.017205200E0,4.119732971E0
1.415112636E2,-5.815406799E-1,2.139051819E0,3.843108215E0
1.415211936E2,-4.956193542E-1,2.276915131E0,3.691024475E0
1.415311236E2,-4.836442566E-1,2.405497742E0,3.655997314E0
1.415410526E2,-4.766088867E-1,2.510878601E0,3.668271790E0
1.415509826E2,-4.523593140E-1,2.595452728E0,3.616329803E0
1.415609126E2,-3.658392334E-1,2.628384247E0,3.513194275E0
1.415708426E2,-2.362088013E-1,2.636467438E0,3.381318512E0
1.415807726E2,-6.167175293E-2,2.688708801E0,3.299588470E0
1.415907026E2,1.719923401E-1,2.836451569E0,3.423979797E0
1.416006326E2,6.230044556E-1,3.096760254E0,3.861669617E0
1.416105626E2,1.193168793E0,3.337310028E0,4.488116913E0
1.416204916E2,1.645977173E0,3.553460541E0,5.213957520E0
1.416304216E2,2.011666718E0,3.810476074E0,6.023773499E0
1.416403516E2,2.204615479E0,3.847449188E0,6.943910065E0
1.416502816E2,1.838476868E0,3.737577667E0,7.944878540E0
1.416602116E2,1.343306580E0,3.723357239E0,8.992250519E0
1.416701416E2,1.275347900E0,3.513044586E0,1.009785141E1
1.416800716E2,1.318308563E0,3.361709290E0,1.115824631E1
1.416900016E2,1.424138489E0,3.421734467E0,1.210412933E1
1.416999306E2,1.715881805E0,3.635489960E0,1.299103500E1
1.417098606E2,2.182760925E0,3.877835999E0,1.369427261E1
1.417197906E2,2.457589417E0,4.175716553E0,1.420860306E1
1.417297206E2,2.465822296E0,4.546794891E0,1.448672470E1
1.417396506E2,2.251018982E0,4.755460968E0,1.463985626E1
1.417495806E2,1.988764343E0,4.688849487E0,1.480616043E1
1.417595106E2,1.675765228E0,4.397405548E0,1.529579224E1
1.417694406E2,1.316063232E0,4.008813629E0,1.612237335E1
1.417793696E2,9.050180054E-1,3.804787903E0,1.698847229E1
1.417892996E2,5.866300964E-1,3.682791595E0,1.771251663E1
1.417992296E2,4.734654236E-1,3.535198517E0,1.812131653E1
1.418091596E2,5.035528564E-1,3.416794739E0,1.796174835E1
1.418190896E2,6.426136780E-1,3.326981506E0,1.704759933E1
1.418290196E2,7.167095947E-1,3.280128937E0,1.571776474E1
1.418389496E2,7.855664063E-1,3.387755127E0,1.444900314E1
1.418488796E2,9.732760620E-1,3.474275208E0,1.350431763E1
1.418588086E2,1.163530426E0,3.481759644E0,1.277727951E1
1.418687386E2,1.226699066E0,3.400328979E0,1.200668198E1
1.418786686E2,1.203796692E0,3.247796173E0,1.123518631E1
1.418885986E2,1.138532410E0,3.044518890E0,1.060619431E1
1.418985286E2,1.186283112E0,2.813848572E0,1.016431320E1
1.419084586E2,1.359772339E0,2.564317474E0,9.779313812E0
1.419183886E2,1.541644135E0,2.344275055E0,9.315877533E0
1.419283186E2,1.625469818E0,2.166594543E0,8.696914673E0
1.419382486E2,1.677860870E0,2.066153412E0,7.982001343E0
1.419481776E2,1.701811066E0,2.054477692E0,7.243586884E0
1.419581076E2,1.768272858E0,2.047142944E0,6.503974915E0
1.419680376E2,1.831890564E0,2.045196991E0,5.837710419E0
1.419779676E2,1.847907257E0,2.079326019E0,5.202281799E0
1.419878976E2,1.784289551E0,2.098785553E0,4.652475128E0
1.419978276E2,1.691482544E0,2.062860260E0,4.196672974E0
1.420077576E2,1.540746002E0,1.984573059E0,3.868704987E0
1.420176866E2,1.321452026E0,1.914069672E0,3.684438171E0
1.420276166E2,1.100960541E0,1.881437531E0,3.674558716E0
1.420375466E2,9.605525208E-1,1.772015076E0,3.787124634E0
1.420474766E2,1.001866608E0,1.613644409E0,3.856280823E0
1.420574066E2,1.094224548E0,1.603615265E0,3.895349579E0
1.420673366E2,1.000070343E0,1.883982239E0,3.788621521E0
1.420772666E2,9.975256348E-1,1.993704071E0,3.618275757E0
1.420871966E2,1.046174469E0,2.139351196E0,3.439397736E0
1.420971256E2,9.147477722E-1,2.367177429E0,3.397335205E0
1.421070556E2,7.385641479E-1,2.644700317E0,3.519481201E0
1.421169856E2,6.253994751E-1,2.828518066E0,3.959116974E0
1.421269156E2,6.011499023E-1,3.025658112E0,4.681814117E0
1.421368456E2,5.209167480E-1,3.347339172E0,5.552852783E0
1.421467756E2,4.746629333E-1,3.637136536E0,6.540199585E0
1.421567056E2,4.354444885E-1,3.916904755E0,7.424410858E0
1.421666356E2,3.459306335E-1,4.157753906E0,8.056995392E0
1.421765646E2,3.141966248E-1,4.366869049E0,8.658594360E0
1.421864946E2,2.023791504E-1,4.419260101E0,9.339228973E0
1.421964246E2,4.595443726E-2,4.352049866E0,1.021445892E1
1.422063546E2,-2.724334717E-2,4.240082703E0,1.124731110E1
1.422162846E2,-8.756790161E-2,4.128265228E0,1.234348160E1
1.422262146E2,-6.331832886E-2,4.029470673E0,1.342243790E1
1.422361446E2,-6.406677246E-2,4.004622345E0,1.440738968E1
1.422460750E2,-1.237925720E-1,4.145180054E0,1.513337997E1
1.422560040E2,-1.689985657E-1,4.291126556E0,1.553783890E1
1.422659340E2,-2.215393066E-2,4.351600800E0,1.551778061E1
1.422758640E2,4.065545654E-1,4.369264069E0,1.524429932E1
1.422857940E2,8.848100281E-1,4.503684540E0,1.520642807E1
1.422957240E2,1.201850739E0,4.693639526E0,1.564860855E1
1.423056540E2,1.264570312E0,4.753365326E0,1.646516052E1
1.423155840E2,1.226998444E0,4.604724426E0,1.726524673E1
1.423255140E2,1.263073425E0,4.204157410E0,1.746418304E1
1.423354430E2,1.320404205E0,3.695515137E0,1.680091232E1
1.423453730E2,1.386117554E0,3.230282593E0,1.544937286E1
1.423553030E2,1.383123779E0,2.953358459E0,1.391745850E1
1.423652330E2,1.325942688E0,2.825075226E0,1.266561172E1
1.423751630E2,1.371148682E0,2.646346893E0,1.148606461E1
1.423850930E2,1.420545959E0,2.452949066E0,1.028466293E1
1.423950230E2,1.202748871E0,2.382295990E0,9.238638153E0
1.424049530E2,8.873547363E-1,2.234852600E0,8.545429688E0
1.424148830E2,5.409750366E-1,2.042801971E0,8.259823608E0
1.424248120E2,1.944456482E-1,1.866318970E0,8.161627808E0
1.424347420E2,4.984634399E-2,1.616189117E0,8.089926910E0
1.424446720E2,-1.137634277E-2,1.416803741E0,7.915090485E0
1.424546020E2,-1.046324158E-1,1.260079651E0,7.639363861E0
1.424645320E2,-1.811233521E-1,1.166673889E0,7.319179688E0
1.424744620E2,-2.037263489E-1,1.142723694E0,7.012916565E0
1.424843920E2,-2.240840149E-1,1.111438751E0,6.685697021E0
1.424943210E2,-2.112107849E-1,1.089584198E0,6.305337982E0
1.425042510E2,-2.249821472E-1,1.069974976E0,5.835016022E0
1.425141810E2,-2.568658447E-1,1.066232758E0,5.320535889E0
1.425241110E2,-2.897973633E-1,1.049916687E0,4.877457275E0
1.425340410E2,-3.450325012E-1,1.059945831E0,4.530179443E0
1.425439710E2,-4.147874451E-1,1.122665405E0,4.332141266E0
1.425539010E2,-4.561015320E-1,1.221310272E0,4.260290680E0
1.425638310E2,-5.132826233E-1,1.325493622E0,4.206851807E0
1.425737600E2,-5.873785400E-1,1.443598022E0,4.183200989E0
1.425836900E2,-6.719526672E-1,1.595681763E0,4.143832855E0
1.425936200E2,-6.423143005E-1,1.754351807E0,4.139342194E0
1.426035500E2,-5.423222351E-1,1.975142670E0,4.255350952E0
1.426134800E2,-3.671864319E-1,2.142644348E0,4.440515900E0
1.426234100E2,-1.269360352E-1,2.264640656E0,4.616250458E0
1.426333400E2,1.064286804E-1,2.390528870E0,4.777914276E0
1.426432700E2,2.871029663E-1,2.485132141E0,5.097200317E0
1.426531990E2,3.453318787E-1,2.705024872E0,5.630092163E0
1.426631290E2,3.327580261E-1,2.902015228E0,6.319408722E0
1.426730590E2,3.650907898E-1,3.014581146E0,7.091353455E0
1.426829890E2,4.581971741E-1,3.177143097E0,8.068671112E0
1.426929190E2,6.303392029E-1,3.385958862E0,9.269623718E0
1.427028490E2,8.909472656E-1,3.638184357E0,1.051293823E1
1.427127790E2,1.181493073E0,3.848347321E0,1.161509628E1
1.427227090E2,1.405577087E0,3.929029541E0,1.242072098E1
1.427326380E2,1.524429932E0,4.038002930E0,1.285332138E1
1.427425680E2,1.626966705E0,4.155209198E0,1.292771667E1
1.427524980E2,1.672322388E0,4.194727020E0,1.285332138E1
1.427624280E2,1.663191376E0,4.234544220E0,1.285436920E1
1.427723580E2,1.500479736E0,4.372557220E0,1.311961761E1
1.427822880E2,1.286424866E0,4.616250458E0,1.360341156E1
1.427922180E2,1.398691406E0,4.662953339E0,1.416190018E1
1.428021480E2,1.786235504E0,4.414470062E0,1.463102463E1
1.428120770E2,2.299069061E0,4.145329742E0,1.496393234E1
1.428220070E2,2.755320282E0,4.011208649E0,1.528725998E1
1.428319370E2,3.034789124E0,3.967050476E0,1.570204742E1
1.428418670E2,3.093018036E0,3.933969269E0,1.626023666E1
1.428517970E2,3.022514648E0,3.844305725E0,1.662936905E1
1.428617270E2,2.718047791E0,3.578308868E0,1.664388885E1
1.428716570E2,2.249671783E0,3.208278351E0,1.625724289E1
1.428815870E2,1.901196442E0,2.800077209E0,1.543620026E1
1.428915160E2,1.690434723E0,2.550396423E0,1.441756851E1
1.429014460E2,1.693877563E0,2.412233734E0,1.344459183E1
1.429113760E2,1.744322662E0,2.303410034E0,1.266411484E1
1.429213060E2,1.706152039E0,2.234253845E0,1.199650314E1
1.429312360E2,1.564696198E0,2.171833649E0,1.129176865E1
1.429411660E2,1.436712341E0,2.084714813E0,1.051772827E1
1.429510960E2,1.322350159E0,2.008074188E0,9.714947662E0
1.429610260E2,1.209335175E0,1.940115509E0,8.880133667E0
1.429709550E2,1.072220306E0,1.886077881E0,8.061635742E0
1.429808850E2,9.172924805E-1,1.868713989E0,7.296127625E0
1.429908150E2,7.246430969E-1,1.885479126E0,6.569987640E0
1.430007450E2,5.800437927E-1,1.889670410E0,5.941295013E0
1.430106750E2,4.415817261E-1,1.939367065E0,5.379363556E0
1.430206050E2,2.607577515E-1,2.020198975E0,4.870421906E0
1.430305350E2,1.245410156E-1,1.972897339E0,4.479584656E0
1.430404650E2,-2.125579834E-2,1.926643524E0,4.159550171E0
1.430503940E2,-1.136137390E-1,1.878443756E0,3.945495300E0
1.430603240E2,-1.100212097E-1,1.779050446E0,3.869303741E0
1.430702540E2,-1.875599670E-1,1.716031494E0,3.840264130E0
1.430801840E2,-3.197351074E-1,1.692680054E0,3.775748291E0
1.430901140E2,-3.719764709E-1,1.670077057E0,3.676205292E0
1.431000440E2,-3.703298950E-1,1.655108185E0,3.606001282E0
1.431099740E2,-4.369413757E-1,1.694176941E0,3.673510895E0
1.431199040E2,-5.263055420E-1,1.781295776E0,3.904330902E0
1.431298330E2,-5.394781494E-1,1.864223328E0,4.315525818E0
1.431397630E2,-4.656816101E-1,1.985920258E0,4.717140656E0
1.431496930E2,-2.993774414E-1,2.122586060E0,5.097350006E0
1.431596230E2,-2.170486450E-2,2.321971436E0,5.498515778E0
1.431695530E2,1.980381775E-1,2.558329926E0,5.777685242E0
1.431794830E2,4.474195862E-1,2.728825378E0,6.056255951E0
1.431894130E2,7.188052368E-1,2.966830444E0,6.481072540E0
1.431993430E2,8.512797546E-1,3.286415863E0,7.049590302E0
1.432092720E2,8.725355530E-1,3.511996765E0,7.734715576E0
1.432192020E2,8.421487427E-1,3.647015991E0,8.458460541E0
1.432291320E2,7.779322815E-1,3.736380157E0,9.197922821E0
1.432390620E2,7.482939148E-1,3.793561249E0,9.881251831E0
1.432489913E2,7.207511902E-1,3.820804596E0,1.049452652E1
1.432589213E2,7.107220459E-1,3.880231018E0,1.099658249E1
1.432688513E2,6.843768311E-1,4.020339661E0,1.135239258E1
1.432787813E2,6.021977234E-1,4.190535736E0,1.162452667E1
1.432887103E2,5.123844910E-1,4.372257843E0,1.187271057E1
1.432986402E2,4.096980286E-1,4.534969482E0,1.224932739E1
1.433085703E2,3.173400879E-1,4.612807617E0,1.268821472E1
1.433185002E2,2.273771667E-1,4.608316956E0,1.308309357E1
1.433284303E2,2.639012146E-1,4.601730652E0,1.327349762E1
1.433383602E2,3.631448364E-1,4.699477386E0,1.314731003E1
1.433482903E2,3.745211792E-1,4.855602722E0,1.276650192E1
1.433582192E2,4.306544495E-1,5.034480743E0,1.256427246E1
1.433681493E2,4.614903259E-1,5.259612579E0,1.286499710E1
1.433780792E2,4.161346436E-1,5.624553680E0,1.370400238E1
1.433880093E2,4.432283020E-1,5.818101196E0,1.469838455E1
1.433979392E2,7.283853149E-1,5.826334076E0,1.549742294E1
1.434078693E2,1.043779449E0,5.621410217E0,1.565354828E1
1.434177992E2,1.356928253E0,5.118905182E0,1.505314682E1
1.434277293E2,1.354084167E0,4.508175201E0,1.385728363E1
1.434376582E2,1.045875092E0,3.949985962E0,1.268267624E1
1.434475883E2,7.679031372E-1,3.512296143E0,1.207733505E1
1.434575182E2,6.965016174E-1,3.143313446E0,1.202120178E1
1.434674483E2,6.596781921E-1,2.821632385E0,1.212688202E1
1.434773782E2,5.282514954E-1,2.562970276E0,1.213182175E1
1.434873083E2,3.785627747E-1,2.401755524E0,1.189351730E1
1.434972382E2,2.900967407E-1,2.300715637E0,1.146376099E1
1.435071683E2,3.132984924E-1,2.254312134E0,1.095676529E1
1.435170972E2,3.463796997E-1,2.168241119E0,1.046473846E1
1.435270273E2,3.697311401E-1,2.030826874E0,1.001387604E1
1.435369572E2,3.665876770E-1,1.869462433E0,9.538015594E0
1.435468873E2,2.875520325E-1,1.652563477E0,8.901539154E0
1.435568172E2,1.692979431E-1,1.409019928E0,8.144563293E0
1.435667473E2,1.014889526E-1,1.183738403E0,7.442223816E0
1.435766772E2,-2.095642090E-3,1.019529877E0,6.825655975E0
1.435866073E2,-1.564247131E-1,9.503736877E-1,6.326893158E0
1.435965362E2,-3.228785706E-1,9.265731812E-1,5.866300964E0
1.436064663E2,-4.273612976E-1,8.994795227E-1,5.357059937E0
1.436163962E2,-5.149291992E-1,8.672964478E-1,4.823569336E0
1.436263263E2,-6.245013428E-1,8.313711548E-1,4.262086945E0
1.436362562E2,-6.825805664E-1,8.161029053E-1,3.779939575E0
1.436461863E2,-8.402027893E-1,8.598120117E-1,3.363655243E0
1.436561162E2,-9.412426758E-1,9.707313538E-1,3.010389862E0
1.436660463E2,-9.906399536E-1,1.136137390E0,2.712808685E0
1.436759752E2,-9.966275024E-1,1.335822144E0,2.459834747E0
1.436859053E2,-9.415420532E-1,1.561253357E0,2.315983887E0
1.436958352E2,-7.822732544E-1,1.764380951E0,2.421215057E0
1.437057653E2,-4.405339050E-1,1.977388000E0,2.782713318E0
1.437156952E2,-1.451980591E-1,2.246528320E0,3.231629791E0
1.437256253E2,-1.317260742E-2,2.484084320E0,3.564687195E0
1.437355552E2,1.546284485E-1,2.619402924E0,3.891757050E0
1.437454853E2,2.032772827E-1,2.753374329E0,4.388274536E0
1.437554143E2,2.035766602E-1,2.975961456E0,4.980742493E0
1.437653443E2,2.330653381E-1,3.149899750E0,5.656587067E0
1.437752743E2,4.501139832E-1,3.212020569E0,6.460116119E0
1.437852043E2,5.502557373E-1,3.264561310E0,7.399861908E0
1.437951343E2,5.525010681E-1,3.448977814E0,8.491541748E0
1.438050643E2,7.776329041E-1,3.731141052E0,9.723180542E0
1.438149943E2,1.247056732E0,4.001628571E0,1.103759720E1
1.438249243E2,1.531764679E0,4.222269745E0,1.210832062E1
1.438348533E2,1.492396545E0,4.395758972E0,1.284089722E1
1.438447833E2,1.275946655E0,4.533322906E0,1.334430038E1
1.438547133E2,9.351054382E-1,4.548591156E0,1.367511246E1
1.438646433E2,5.441184998E-1,4.569397888E0,1.391491379E1
1.438745733E2,4.120930481E-1,4.601730652E0,1.407897263E1
1.438845033E2,6.566844177E-1,4.413871307E0,1.428404617E1
1.438944333E2,9.611512756E-1,4.264631653E0,1.475257187E1
1.439043623E2,1.175056458E0,4.356390839E0,1.556433380E1
1.439142923E2,1.199904785E0,4.569846954E0,1.653521484E1
1.439242223E2,1.232686615E0,4.618645477E0,1.728635284E1
1.439341523E2,1.282083893E0,4.505780182E0,1.747990036E1
1.439440823E2,1.144669647E0,4.506378937E0,1.739442810E1
1.439540123E2,1.099164276E0,4.466412048E0,1.719294708E1
1.439639423E2,1.222058716E0,4.176914062E0,1.684132828E1
1.439738723E2,1.224004669E0,3.805087280E0,1.609483063E1
1.439838012E2,1.002914429E0,3.420836334E0,1.501003647E1
1.439937313E2,7.333250427E-1,3.034489746E0,1.393003235E1
1.440036612E2,5.596861267E-1,2.720442810E0,1.302276901E1
1.440135913E2,5.939648438E-1,2.460583191E0,1.224333984E1
1.440235212E2,7.559280396E-1,2.299069061E0,1.142424316E1
1.440334513E2,9.806108093E-1,2.226619720E0,1.057865158E1
1.440433812E2,1.230590973E0,2.202070770E0,9.777517548E0
1.440533113E2,1.469494171E0,2.184108124E0,9.047036591E0
1.440632402E2,1.581760712E0,2.176923065E0,8.389753418E0
1.440731703E2,1.519041138E0,2.138003998E0,7.744295654E0
1.440831002E2,1.299747162E0,2.063608704E0,7.080276489E0
1.440930303E2,1.167122955E0,1.797911224E0,6.507717133E0
1.441029602E2,9.300160217E-1,1.665885773E0,5.918841705E0
1.441128903E2,6.611750793E-1,1.653311920E0,5.352569275E0
1.441228202E2,4.821473694E-1,1.543440399E0,4.924309845E0
1.441327503E2,3.504212952E-1,1.471440125E0,4.621040497E0
1.441426792E2,2.023791504E-1,1.485361176E0,4.406237183E0
1.441526093E2,6.855743408E-2,1.534309387E0,4.226461029E0
1.441625392E2,1.975891113E-2,1.578018494E0,4.044589233E0
1.441724693E2,5.613327026E-2,1.637444916E0,3.842958527E0
1.441823992E2,8.816665649E-2,1.702559509E0,3.738176422E0
1.441923293E2,2.350112915E-2,1.816023560E0,3.761527863E0
1.442022592E2,-1.004411316E-1,1.949246521E0,3.872147827E0
1.442121883E2,-8.427474976E-2,2.085762634E0,4.083957367E0
1.442221182E2,-1.330732727E-1,2.266436920E0,4.228706360E0
1.442320483E2,-2.727328491E-1,2.437830505E0,4.306694183E0
1.442419782E2,-3.852987671E-1,2.563868408E0,4.397405548E0
1.442519085E2,-4.309538269E-1,2.677332458E0,4.610262909E0
1.442618385E2,-4.489164734E-1,2.898123322E0,4.943020935E0
1.442717685E2,-4.640350342E-1,3.087928619E0,5.320984955E0
1.442816985E2,-3.550616455E-1,3.228037262E0,5.760920105E0
1.442916275E2,-1.231938171E-1,3.460503845E0,6.417903900E0
1.443015575E2,1.230441284E-1,3.761677551E0,7.164251862E0
1.443114875E2,2.893482971E-1,3.996090088E0,7.871830444E0
1.443214175E2,3.703298950E-1,4.176315308E0,8.500672760E0
1.443313475E2,4.360432434E-1,4.326453094E0,9.168284454E0
1.443412775E2,3.761677551E-1,4.417763214E0,1.001866608E1
1.443512075E2,2.874023438E-1,4.465364227E0,1.108639572E1
1.443611375E2,3.522175598E-1,4.524491272E0,1.239093292E1
1.443710665E2,3.894900513E-1,4.585713959E0,1.371418121E1
1.443809965E2,3.673361206E-1,4.676724701E0,1.483804413E1
1.443909265E2,4.077520752E-1,4.813989258E0,1.564067505E1
1.444008565E2,5.159770203E-1,4.956193542E0,1.597867218E1
1.444107865E2,7.518864441E-1,4.943320312E0,1.569770645E1
1.444207165E2,1.027463379E0,4.836442566E0,1.492366608E1
1.444306465E2,1.097667389E0,4.902155914E0,1.445678696E1
1.444405765E2,1.064137115E0,5.052443390E0,1.476125381E1
1.444505055E2,9.363029480E-1,5.038372650E0,1.565684143E1
1.444604355E2,8.222401428E-1,4.829556885E0,1.651650375E1
1.444703655E2,7.722441101E-1,4.436174927E0,1.662427963E1
1.444802955E2,7.884104919E-1,3.941753082E0,1.596265549E1
1.444902255E2,8.587641907E-1,3.370091858E0,1.475287125E1
1.445001555E2,7.093748474E-1,2.930007019E0,1.334639603E1
1.445100855E2,4.755610657E-1,2.668500824E0,1.216056198E1
1.445200145E2,4.346960449E-1,2.486928406E0,1.122485779E1
1.445299445E2,5.430706787E-1,2.385439453E0,1.055230637E1
1.445398745E2,5.484594727E-1,2.358046417E0,9.966873779E0
1.445498045E2,4.349954224E-1,2.299218750E0,9.508377228E0
1.445597345E2,2.856060791E-1,2.227667542E0,9.260193329E0
1.445696645E2,1.242416382E-1,2.099234619E0,9.222471771E0
1.445795945E2,7.933502197E-3,1.889221344E0,9.249864807E0
1.445895245E2,-6.990463257E-2,1.689237213E0,9.116941223E0
1.445994535E2,-8.532257080E-2,1.518592072E0,8.757089539E0
1.446093835E2,-6.990463257E-2,1.339564362E0,8.241112518E0
1.446193135E2,-1.089733887E-1,1.281036072E0,7.705825653E0
1.446292435E2,-9.729766846E-2,1.275946655E0,7.175328827E0
1.446391735E2,-1.047821045E-3,1.290616150E0,6.617888031E0
1.446491035E2,6.331832886E-2,1.360071716E0,6.036347351E0
1.446590335E2,7.694000244E-2,1.456620941E0,5.412744141E0
1.446689635E2,4.610412598E-2,1.567390594E0,4.839586029E0
1.446788925E2,3.412902832E-2,1.656754761E0,4.329297180E0
1.446888225E2,-3.188369751E-2,1.736688538E0,3.882626038E0
1.446987525E2,-1.936972046E-1,1.864522705E0,3.500171356E0
1.447086825E2,-3.393443298E-1,1.988464966E0,3.200943604E0
1.447186125E2,-3.721261597E-1,2.115850067E0,2.957250366E0
1.447285425E2,-4.116439819E-1,2.292183380E0,2.821482697E0
1.447384725E2,-3.881428528E-1,2.499053192E0,2.884501648E0
1.447484025E2,-3.969744873E-1,2.668650513E0,3.119512939E0
1.447583315E2,-4.556524658E-1,2.849923553E0,3.598067780E0
1.447682615E2,-3.839515686E-1,3.041824493E0,4.302951965E0
1.447781915E2,-1.305285645E-1,3.059338074E0,5.138065338E0
1.447881215E2,-1.347198486E-2,2.979404297E0,6.063590698E0
1.447980515E2,-1.019380188E-1,2.927612000E0,6.866670685E0
1.448079815E2,-2.273771667E-1,2.897973633E0,7.570207672E0
1.448179115E2,-2.814147949E-2,2.945125580E0,8.216563568E0
1.448278405E2,5.057981873E-1,3.114124146E0,8.782087555E0
1.448377705E2,9.696835327E-1,3.403472443E0,9.228908386E0
1.448477005E2,1.269360352E0,3.665278015E0,9.645342407E0
1.448576305E2,1.427431641E0,3.885919189E0,1.010189301E1
1.448675605E2,1.430275726E0,4.008514252E0,1.058898010E1
1.448774905E2,1.281634827E0,3.934418335E0,1.102831650E1
1.448874205E2,1.095721436E0,3.703897705E0,1.137364838E1
1.448973505E2,8.473878479E-1,3.413351898E0,1.165700912E1
1.449072795E2,6.047424316E-1,3.249143372E0,1.204590042E1
1.449172095E2,4.914280701E-1,3.268004150E0,1.265378632E1
1.449271395E2,4.661306763E-1,3.566483459E0,1.339953552E1
1.449370695E2,5.209167480E-1,4.004322968E0,1.416055298E1
1.449469995E2,7.357200623E-1,4.288881226E0,1.466320770E1
1.449569295E2,9.680369568E-1,4.307742004E0,1.474224335E1
1.449668595E2,1.216370544E0,4.205354919E0,1.452474564E1
1.449767895E2,1.357976074E0,4.155957642E0,1.436966812E1
1.449867185E2,1.429826660E0,4.124223633E0,1.455453369E1
1.449966485E2,1.540296936E0,4.044888611E0,1.490869720E1
1.450065785E2,1.667981415E0,3.957769775E0,1.499776199E1
1.450165085E2,1.738634491E0,3.796105957E0,1.458731552E1
1.450264385E2,1.750010834E0,3.589086456E0,1.389934616E1
1.450363685E2,1.727557526E0,3.456162872E0,1.332439178E1
1.450462985E2,1.739981689E0,3.310815125E0,1.305315582E1
1.450562285E2,1.797462158E0,3.076103210E0,1.298055679E1
1.450661575E2,1.833237762E0,2.857407990E0,1.299417847E1
1.450760875E2,1.945803680E0,2.558778992E0,1.303130127E1
1.450860175E2,2.114053802E0,2.200573883E0,1.294044022E1
1.450959475E2,2.237247620E0,1.899400177E0,1.261456787E1
