"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.944596665E2,1.905230135E-1,-6.083597243E-2,2.342639863E-1
1.944695965E2,1.335806400E-1,1.038408577E-1,2.759986222E-1
1.944795255E2,6.088367105E-2,2.640028000E-1,3.097684085E-1
1.944894555E2,-1.421294361E-2,3.902637959E-1,3.338766694E-1
1.944993855E2,-8.550365269E-2,4.722793698E-1,3.438457251E-1
1.945093155E2,-1.454556733E-1,4.987556934E-1,3.452015221E-1
1.945192455E2,-1.835294515E-1,4.455034733E-1,3.414320052E-1
1.945291745E2,-2.114337832E-1,3.048225343E-1,3.275231123E-1
1.945391045E2,-2.202843577E-1,8.231449872E-2,3.128174543E-1
1.945490345E2,-2.200569212E-1,-1.801855713E-1,3.023637533E-1
1.945589645E2,-2.064808905E-1,-4.071755409E-1,3.061693907E-1
1.945688945E2,-2.043594122E-1,-5.654693246E-1,3.119441867E-1
1.945788245E2,-2.396797091E-1,-6.323290467E-1,3.052371442E-1
1.945887535E2,-3.191231191E-1,-6.080439687E-1,2.934188545E-1
1.945986835E2,-4.201068580E-1,-5.273697972E-1,2.603217661E-1
1.946086135E2,-5.166068077E-1,-4.187154770E-1,2.156464159E-1
1.946185435E2,-5.866464972E-1,-2.777384222E-1,1.542405188E-1
1.946284735E2,-6.125686765E-1,-1.336267740E-1,7.764267921E-2
1.946384025E2,-6.000860929E-1,-3.583364654E-3,-1.444363687E-2
1.946483325E2,-5.612590909E-1,8.846507221E-2,-1.216031089E-1
1.946582625E2,-5.166183710E-1,1.344914734E-1,-2.181442827E-1
1.946681925E2,-4.727990031E-1,1.382345408E-1,-2.779088318E-1
1.946781225E2,-4.306788743E-1,1.260140836E-1,-2.776892185E-1
1.946880525E2,-3.789909184E-1,9.222230315E-2,-2.271786481E-1
1.946979815E2,-3.055359721E-1,5.852538347E-2,-1.550497413E-1
1.947079115E2,-2.257852256E-1,5.396232381E-2,-1.063996404E-1
1.947178415E2,-1.688063443E-1,7.813312113E-2,-1.071573198E-1
1.947277715E2,-1.381453723E-1,1.254993081E-1,-1.417930573E-1
1.947377015E2,-1.199902445E-1,2.073251307E-1,-2.053287476E-1
1.947476315E2,-1.207918525E-1,2.900290787E-1,-2.707085609E-1
1.947575605E2,-1.351825893E-1,2.916941345E-1,-3.453890979E-1
1.947674905E2,-1.523735523E-1,1.701118052E-1,-4.304515421E-1
1.947774205E2,-1.419418305E-1,-6.459470838E-3,-5.112857819E-1
1.947873505E2,-8.374562860E-2,-1.467148513E-1,-5.759771466E-1
1.947972805E2,7.695073262E-3,-1.906982809E-1,-6.114954948E-1
1.948072105E2,9.690590948E-2,-1.219234839E-1,-6.236485243E-1
1.948171395E2,1.439076960E-1,-3.860554425E-3,-6.241310239E-1
1.948270695E2,1.473905742E-1,7.364488393E-2,-6.062631011E-1
1.948369995E2,1.401979178E-1,8.266874403E-2,-5.675212741E-1
1.948469295E2,1.902965009E-1,4.078467935E-2,-5.195103288E-1
1.948568595E2,3.088169992E-1,-4.179290310E-2,-4.624326229E-1
1.948667885E2,4.766672552E-1,-1.472295821E-1,-4.012379646E-1
1.948767185E2,6.389759183E-1,-2.581610084E-1,-3.346756995E-1
1.948866485E2,7.524555922E-1,-3.482794464E-1,-2.518982589E-1
1.948965785E2,8.113988042E-1,-3.607241213E-1,-1.610846668E-1
1.949065085E2,8.092536330E-1,-3.118889332E-1,-7.543155551E-2
1.949164385E2,7.738710046E-1,-2.259964794E-1,-7.760545239E-3
1.949263675E2,7.229838371E-1,-1.124960035E-1,3.488758206E-2
1.949362975E2,6.739729643E-1,6.361201406E-3,4.627815261E-2
1.949462275E2,6.318929195E-1,1.258796006E-1,4.507173970E-2
1.949561575E2,5.936969519E-1,2.233723849E-1,4.039874673E-2
1.949660875E2,5.458791256E-1,2.886235416E-1,1.728171110E-2
1.949760165E2,4.787153304E-1,3.187078238E-1,-1.343846321E-2
1.949859465E2,3.900488317E-1,3.281021416E-1,-5.713108182E-2
1.949958765E2,2.949854136E-1,3.127894104E-1,-1.013538986E-1
1.950058065E2,2.084638327E-1,2.579658329E-1,-1.452156156E-1
1.950157365E2,1.538243145E-1,1.690711975E-1,-1.937597692E-1
1.950256665E2,1.424963027E-1,8.764211833E-2,-2.271475494E-1
1.950355955E2,1.657880843E-1,4.391862825E-2,-2.470968217E-1
1.950455255E2,1.854784340E-1,9.952404536E-3,-2.639109492E-1
1.950554555E2,1.813367158E-1,4.386031535E-3,-2.839208841E-1
1.950653855E2,1.513007879E-1,3.656234220E-2,-3.026154935E-1
1.950753155E2,9.534832835E-2,8.966061473E-2,-3.260268271E-1
1.950852455E2,9.429961443E-3,1.484216750E-1,-3.581672013E-1
1.950951745E2,-9.827709198E-2,2.099797875E-1,-3.946783245E-1
1.951051045E2,-2.260877937E-1,2.577489018E-1,-4.246769547E-1
1.951150345E2,-3.470432758E-1,2.874896228E-1,-4.530746937E-1
1.951249645E2,-4.518296123E-1,2.775435150E-1,-4.665580094E-1
1.951348945E2,-5.199550986E-1,2.253732085E-1,-4.522161484E-1
1.951448235E2,-5.477374792E-1,1.276738197E-1,-4.043967128E-1
1.951547535E2,-5.469396710E-1,3.572758986E-3,-3.436938226E-1
1.951646835E2,-5.098839402E-1,-1.061393544E-1,-2.797995210E-1
1.951746135E2,-4.358419478E-1,-2.141432762E-1,-2.098148316E-1
1.951845435E2,-3.341408670E-1,-3.001985252E-1,-1.470369399E-1
1.951944735E2,-2.369537503E-1,-3.766463995E-1,-1.088811308E-1
1.952044025E2,-1.733441502E-1,-4.250962138E-1,-9.932278097E-2
1.952143325E2,-1.524798870E-1,-4.210942984E-1,-1.060981303E-1
1.952242625E2,-1.703403741E-1,-3.508470356E-1,-1.209798679E-1
1.952341925E2,-2.067498863E-1,-2.259178162E-1,-1.228503585E-1
1.952441225E2,-2.281875312E-1,-7.572219521E-2,-9.893703461E-2
1.952540525E2,-2.360351682E-1,7.327500731E-2,-5.774188414E-2
1.952639815E2,-2.244682610E-1,1.881653816E-1,-5.342856981E-3
1.952739115E2,-1.992448270E-1,2.664703131E-1,5.482909083E-2
1.952838415E2,-1.552981436E-1,3.516802788E-1,1.273549497E-1
1.952937715E2,-9.548220783E-2,4.771889150E-1,2.155992687E-1
1.953037015E2,-4.519001395E-2,6.193612218E-1,3.042244911E-1
1.953136305E2,-6.333704293E-2,6.507464051E-1,3.623969853E-1
1.953235605E2,-1.238571033E-1,5.274529457E-1,3.806130290E-1
1.953334905E2,-1.655273288E-1,3.201960623E-1,3.676369786E-1
1.953434205E2,-1.373377591E-1,1.075423732E-1,3.408256173E-1
1.953533505E2,-1.886999607E-2,1.665234193E-2,3.420672119E-1
1.953632805E2,1.702328175E-1,6.833551079E-2,4.057322145E-1
1.953732095E2,3.462901413E-1,2.062483728E-1,4.858941734E-1
1.953831395E2,4.310263395E-1,3.279883862E-1,5.502073765E-1
1.953930695E2,4.214804769E-1,3.502271771E-1,5.988425612E-1
1.954029995E2,4.036924243E-1,2.723933756E-1,6.269801855E-1
1.954129295E2,4.158225358E-1,1.627561003E-1,6.182360649E-1
1.954228585E2,4.160813987E-1,2.125569619E-2,5.712674856E-1
1.954327885E2,4.045787156E-1,-1.033435166E-1,5.242506266E-1
1.954427185E2,3.752935231E-1,-1.939812750E-1,5.005285144E-1
1.954526485E2,3.434734344E-1,-2.086626887E-1,5.013547540E-1
1.954625785E2,3.323832452E-1,-1.675165892E-1,5.106057525E-1
1.954725085E2,3.177871108E-1,-1.210343167E-1,5.013610125E-1
1.954824375E2,2.833359241E-1,-8.936267346E-2,4.639569521E-1
1.954923675E2,2.456597537E-1,-7.629704475E-2,4.198351502E-1
1.955022975E2,2.057802528E-1,-5.110380799E-2,3.838872612E-1
1.955122275E2,1.777966917E-1,-1.068902388E-2,3.538144827E-1
1.955221575E2,1.476148218E-1,2.364551462E-2,3.380458951E-1
1.955320875E2,1.143562123E-1,6.083050743E-2,3.343949318E-1
1.955420165E2,8.102169633E-2,1.111773029E-1,3.408477604E-1
1.955519465E2,3.944355622E-2,1.718762666E-1,3.540381789E-1
1.955618765E2,-4.715113901E-3,2.289675176E-1,3.730765879E-1
1.955718065E2,-5.370836705E-2,2.651563287E-1,3.876591325E-1
1.955817365E2,-1.111013517E-1,2.803091705E-1,4.004050195E-1
1.955916655E2,-1.687578857E-1,2.821941078E-1,4.181844890E-1
1.956015955E2,-2.200809866E-1,2.692812383E-1,4.338747561E-1
1.956115255E2,-2.687497139E-1,2.336897105E-1,4.533323050E-1
1.956214555E2,-3.124623299E-1,1.606032550E-1,4.661735296E-1
1.956313855E2,-3.500382006E-1,4.897954687E-2,4.697108269E-1
1.956413155E2,-3.813713491E-1,-1.132490411E-1,4.539864361E-1
1.956512445E2,-4.034022987E-1,-2.855862379E-1,4.292504191E-1
1.956611745E2,-4.087429941E-1,-4.148808420E-1,4.028209448E-1
1.956711045E2,-4.189572632E-1,-4.766662419E-1,3.737796545E-1
1.956810345E2,-4.420090616E-1,-5.150155425E-1,3.284755647E-1
1.956909645E2,-4.767935574E-1,-5.237641335E-1,2.679633796E-1
1.957008945E2,-4.951107800E-1,-5.163376331E-1,1.989227831E-1
1.957108235E2,-4.874933660E-1,-4.932239950E-1,1.246757209E-1
1.957207535E2,-4.612167478E-1,-4.754774868E-1,4.657239839E-2
1.957306835E2,-4.126182795E-1,-4.610708952E-1,-2.678464726E-2
1.957406135E2,-3.525594771E-1,-4.655780196E-1,-9.262358397E-2
1.957505435E2,-2.861321270E-1,-4.730736315E-1,-1.474307626E-1
1.957604725E2,-2.178651989E-1,-4.412917197E-1,-1.775915921E-1
1.957704025E2,-1.612032503E-1,-3.358819485E-1,-1.831067353E-1
1.957803325E2,-1.488062292E-1,-1.920501888E-1,-1.755372286E-1
1.957902625E2,-1.922013760E-1,-6.634327769E-2,-1.702929735E-1
1.958001925E2,-2.724967301E-1,1.636918262E-2,-1.854314506E-1
1.958101225E2,-3.491174281E-1,2.595481463E-2,-2.301866859E-1
1.958200515E2,-3.844812810E-1,-1.820625551E-2,-2.966655791E-1
1.958299815E2,-3.680732250E-1,-5.696796998E-2,-3.463889658E-1
1.958399115E2,-3.291055858E-1,-1.125880927E-1,-3.640643656E-1
1.958498415E2,-2.908121943E-1,-1.885631382E-1,-3.740406632E-1
1.958597715E2,-2.726989686E-1,-2.552377582E-1,-3.854674697E-1
1.958697015E2,-2.587576509E-1,-3.030093014E-1,-3.990407586E-1
1.958796305E2,-2.453400940E-1,-3.147250712E-1,-4.098981917E-1
1.958895605E2,-2.273302972E-1,-2.787165940E-1,-4.303314686E-1
1.958994905E2,-2.184270769E-1,-1.763292700E-1,-4.622353613E-1
1.959094205E2,-1.966865212E-1,-4.006468877E-2,-4.955417812E-1
1.959193505E2,-1.773373187E-1,7.214867324E-2,-5.324100256E-1
1.959292795E2,-1.549210548E-1,1.388917416E-1,-5.675652623E-1
1.959392095E2,-1.272872984E-1,1.438814402E-1,-5.812659264E-1
1.959491395E2,-7.641932368E-2,1.201757118E-1,-5.732215643E-1
1.959590695E2,1.242346317E-2,1.094287932E-1,-5.510702133E-1
1.959689995E2,1.226812229E-1,1.224281937E-1,-5.189899802E-1
1.959789295E2,2.291634530E-1,1.272147000E-1,-4.801919758E-1
1.959888585E2,3.221221268E-1,1.331734359E-1,-4.305210710E-1
1.959987885E2,4.007082880E-1,1.609952152E-1,-3.724947870E-1
1.960087185E2,4.646269977E-1,2.023960948E-1,-3.120808899E-1
1.960186485E2,5.271228552E-1,2.638397515E-1,-2.544381022E-1
1.960285785E2,5.721995831E-1,3.336324990E-1,-2.078151703E-1
1.960385085E2,6.002998948E-1,3.871047795E-1,-1.817494780E-1
1.960484375E2,5.954836607E-1,4.321151674E-1,-1.744906008E-1
1.960583675E2,5.641158819E-1,4.640451372E-1,-1.894317418E-1
1.960682975E2,5.082089305E-1,4.719043076E-1,-2.182187736E-1
1.960782275E2,4.402605593E-1,4.538682997E-1,-2.598698139E-1
1.960881575E2,3.715782166E-1,4.177521169E-1,-3.147442639E-1
1.960980865E2,3.094954193E-1,3.641565442E-1,-3.662085235E-1
1.961080165E2,2.520653009E-1,2.973036766E-1,-4.164936244E-1
1.961179465E2,2.054309547E-1,2.202972919E-1,-4.466581643E-1
1.961278765E2,1.557990015E-1,1.372014433E-1,-4.609381557E-1
1.961378065E2,1.129535288E-1,6.639464945E-2,-4.550906420E-1
1.961477365E2,6.931237876E-2,2.044252492E-2,-4.219479263E-1
1.961576655E2,1.111591980E-2,-1.272954419E-2,-3.741364777E-1
1.961675955E2,-5.940122902E-2,-1.527813170E-2,-3.171351254E-1
1.961775255E2,-1.642685235E-1,3.366171569E-2,-2.706072927E-1
1.961874555E2,-3.078805506E-1,7.301803678E-2,-2.364307195E-1
1.961973855E2,-4.911835194E-1,1.521338969E-1,-2.136031687E-1
1.962073145E2,-7.010030150E-1,2.631026506E-1,-2.034088671E-1
1.962172445E2,-9.156618118E-1,4.245584011E-1,-2.226989418E-1
1.962271745E2,-1.084798813E0,6.318740249E-1,-2.587327659E-1
1.962371045E2,-1.158518314E0,8.593074679E-1,-2.936617136E-1
1.962470345E2,-1.134804487E0,1.046266198E0,-3.198577762E-1
1.962569645E2,-1.018746018E0,1.112794161E0,-3.338471055E-1
1.962668935E2,-8.136128187E-1,1.057833314E0,-3.150596321E-1
1.962768235E2,-5.465837717E-1,8.708750606E-1,-2.389251888E-1
1.962867535E2,-2.470906675E-1,6.130305529E-1,-1.135178655E-1
1.962966835E2,2.742904238E-2,3.120797873E-1,5.337098241E-2
1.963066135E2,2.117159665E-1,6.569794379E-3,2.347400635E-1
1.963165435E2,2.881031632E-1,-2.873822153E-1,4.020379782E-1
1.963264725E2,2.652127743E-1,-5.202744007E-1,5.145812631E-1
1.963364025E2,1.958970875E-1,-6.788451076E-1,5.579186678E-1
1.963463325E2,1.303387582E-1,-7.805129886E-1,5.308719277E-1
1.963562625E2,9.433015436E-2,-8.571358323E-1,4.466483891E-1
1.963661925E2,9.543245286E-2,-8.858807683E-1,3.384515941E-1
1.963761215E2,1.064800397E-1,-8.556014299E-1,2.382448316E-1
1.963860515E2,1.092196181E-1,-7.791270614E-1,1.597652137E-1
1.963959815E2,9.002035856E-2,-6.934792399E-1,1.189807728E-1
1.964059115E2,3.134133294E-2,-6.239436269E-1,7.452275604E-2
1.964158415E2,-4.950344935E-2,-5.644536614E-1,2.675896324E-2
1.964257715E2,-9.545122087E-2,-4.782980680E-1,-2.406123094E-3
1.964357005E2,-8.759143203E-2,-3.536440134E-1,3.852572292E-3
1.964456305E2,-2.870600857E-2,-1.916332841E-1,4.986160994E-2
1.964555605E2,6.719628721E-2,3.659787588E-3,1.307886839E-1
1.964654905E2,1.705559343E-1,1.606990397E-1,2.467403412E-1
1.964754205E2,2.571169138E-1,2.493676543E-1,3.849077821E-1
1.964853495E2,3.210048676E-1,2.752669454E-1,5.268787146E-1
1.964952795E2,3.662812710E-1,2.853920162E-1,6.481454968E-1
1.965052095E2,4.083192050E-1,2.839349508E-1,7.148734927E-1
1.965151395E2,4.395359755E-1,2.732588649E-1,7.341344953E-1
1.965250695E2,4.449387193E-1,2.297643870E-1,7.222715616E-1
1.965349995E2,4.404001832E-1,1.882616878E-1,6.997433305E-1
1.965449285E2,4.406822622E-1,1.365952641E-1,6.640589237E-1
1.965548585E2,4.441158772E-1,4.980018735E-2,6.155350804E-1
1.965647885E2,4.608783424E-1,-6.409355253E-2,5.684789419E-1
1.965747185E2,4.881943762E-1,-1.839946657E-1,5.224545002E-1
1.965846485E2,5.319665074E-1,-3.002072275E-1,4.882497787E-1
1.965945785E2,5.716867447E-1,-3.909387290E-1,4.629942179E-1
1.966045075E2,6.181830764E-1,-4.310945272E-1,4.496763349E-1
1.966144375E2,6.580460668E-1,-4.351244271E-1,4.522244632E-1
1.966243675E2,6.828995943E-1,-4.134830534E-1,4.560196102E-1
1.966342975E2,6.777753830E-1,-3.833829463E-1,4.614050686E-1
1.966442275E2,6.435061097E-1,-3.647709489E-1,4.663563669E-1
1.966541565E2,5.815796256E-1,-3.794508278E-1,4.716989398E-1
1.966640865E2,5.231312513E-1,-4.100425541E-1,4.833393395E-1
1.966740165E2,4.919861257E-1,-4.168008566E-1,5.066750050E-1
1.966839465E2,4.863299131E-1,-3.902408481E-1,5.365651846E-1
1.966938765E2,4.756090939E-1,-3.464494050E-1,5.540991426E-1
1.967038065E2,4.123569131E-1,-3.065787554E-1,5.438476205E-1
1.967137355E2,3.021217585E-1,-2.772568166E-1,5.005714893E-1
1.967236655E2,1.730373353E-1,-2.374974936E-1,4.298511744E-1
1.967335955E2,6.149563193E-2,-1.881467253E-1,3.313016891E-1
1.967435255E2,-2.511920780E-2,-1.452145278E-1,2.064413279E-1
1.967534555E2,-9.201328456E-2,-1.177048758E-1,8.477216214E-2
1.967633845E2,-1.468639225E-1,-1.229698285E-1,-2.514089644E-2
1.967733145E2,-1.867844462E-1,-1.542763561E-1,-1.127658188E-1
1.967832445E2,-2.315588892E-1,-1.811722964E-1,-1.799346656E-1
1.967931745E2,-2.891230881E-1,-2.027454972E-1,-2.369193882E-1
1.968031045E2,-3.500896096E-1,-2.219361514E-1,-2.695041597E-1
1.968130345E2,-3.911347687E-1,-1.751920879E-1,-2.648859620E-1
1.968229635E2,-4.125844836E-1,-1.031240821E-1,-2.477564663E-1
1.968328935E2,-4.298614562E-1,-6.226693094E-2,-2.357674539E-1
1.968428235E2,-4.445344508E-1,-6.689824164E-2,-2.242748141E-1
1.968527535E2,-4.506096542E-1,-1.242741793E-1,-2.262516767E-1
1.968626835E2,-4.446307421E-1,-1.823055446E-1,-2.475211322E-1
1.968726135E2,-4.324675500E-1,-2.262692600E-1,-2.939677238E-1
1.968825425E2,-4.407112896E-1,-2.332965732E-1,-3.685445487E-1
1.968924725E2,-4.520550370E-1,-2.186989784E-1,-4.480388463E-1
1.969024025E2,-4.536341131E-1,-1.665367633E-1,-4.938938022E-1
1.969123325E2,-4.384911060E-1,-9.473181516E-2,-4.867142141E-1
1.969222625E2,-4.137002826E-1,-5.769629776E-2,-4.355407655E-1
1.969321915E2,-3.727565706E-1,-6.889968365E-2,-3.592326939E-1
1.969421215E2,-2.976413965E-1,-9.815096855E-2,-2.882236838E-1
1.969520515E2,-1.928976625E-1,-1.113061830E-1,-2.470957041E-1
1.969619815E2,-9.504013509E-2,-8.290088177E-2,-2.409749031E-1
1.969719115E2,-3.082492761E-2,-1.974694431E-2,-2.780517042E-1
1.969818415E2,-1.355423685E-2,7.951639593E-2,-3.437338471E-1
1.969917705E2,-2.254906297E-2,1.646262258E-1,-4.171337485E-1
1.970017005E2,-2.538921870E-2,2.038292289E-1,-4.755117297E-1
1.970116305E2,1.835719682E-2,1.981412619E-1,-4.996506274E-1
1.970215605E2,1.244548410E-1,1.727876812E-1,-4.908275008E-1
1.970314905E2,2.937911451E-1,1.477744728E-1,-4.634408951E-1
1.970414195E2,4.878363907E-1,1.400292516E-1,-4.170543551E-1
1.970513495E2,6.593426466E-1,1.200483516E-1,-3.411167264E-1
1.970612795E2,7.827755809E-1,1.055883616E-1,-2.235980928E-1
1.970712095E2,8.510486484E-1,1.125495955E-1,-8.188383281E-2
1.970811395E2,8.676075339E-1,1.733428091E-1,5.461742356E-2
1.970910695E2,8.461909294E-1,2.603977919E-1,1.488738954E-1
1.971009985E2,8.069077134E-1,3.499391377E-1,1.977801770E-1
1.971109285E2,7.599409819E-1,4.245904684E-1,2.117583156E-1
1.971208585E2,7.073684335E-1,4.658274949E-1,1.957369149E-1
1.971307885E2,6.419122219E-1,4.626548588E-1,1.564030796E-1
1.971407185E2,5.694671869E-1,4.239001274E-1,1.145758256E-1
1.971506475E2,5.054190159E-1,3.607864082E-1,7.821276039E-2
1.971605775E2,4.504467249E-1,2.879453599E-1,4.169876128E-2
1.971705075E2,3.904028237E-1,2.106641531E-1,2.220868692E-2
1.971804375E2,3.274646401E-1,1.101904437E-1,-3.932654858E-3
1.971903675E2,2.677501738E-1,1.600135863E-2,-2.132043429E-2
1.972002975E2,2.060396224E-1,-6.868008524E-2,-2.918179147E-2
1.972102265E2,1.414174885E-1,-1.477253735E-1,-3.915879130E-2
1.972201565E2,8.263564110E-2,-1.760203391E-1,-5.300668627E-2
1.972300865E2,2.488180064E-2,-1.712889671E-1,-6.570836157E-2
1.972400165E2,-4.438249022E-2,-1.594718546E-1,-8.905386925E-2
1.972499465E2,-1.327376515E-1,-1.293094158E-1,-1.088006794E-1
1.972598765E2,-2.347923964E-1,-9.294630587E-2,-1.219441667E-1
1.972698055E2,-3.398690224E-1,-5.442207679E-2,-1.291024685E-1
1.972797355E2,-4.120172560E-1,-1.410261821E-2,-1.279818118E-1
1.972896655E2,-4.569663405E-1,1.455752272E-2,-1.140953004E-1
1.972995955E2,-4.710130990E-1,4.957236722E-2,-1.006512046E-1
1.973095252E2,-4.832609892E-1,8.004692197E-2,-9.607802331E-2
1.973194543E2,-4.981389344E-1,8.098506927E-2,-1.046388224E-1
1.973293842E2,-5.000654459E-1,5.371163785E-2,-1.210745275E-1
1.973393143E2,-4.869064987E-1,3.435213119E-2,-1.448145062E-1
1.973492442E2,-4.631982446E-1,2.476128563E-2,-1.613250524E-1
1.973591743E2,-4.591045380E-1,-1.045168610E-3,-1.833937466E-1
1.973691042E2,-4.820817709E-1,-6.216604635E-2,-2.002411634E-1
1.973790333E2,-5.277074575E-1,-1.335327625E-1,-1.834465563E-1
1.973889632E2,-5.740307570E-1,-2.138283998E-1,-1.488451660E-1
1.973988933E2,-5.943134427E-1,-2.846076190E-1,-1.038896441E-1
1.974088232E2,-5.721293092E-1,-2.984278202E-1,-6.397737563E-2
1.974187533E2,-5.088525414E-1,-2.604218721E-1,-4.084356129E-2
1.974286832E2,-4.268215895E-1,-1.862214059E-1,-3.664935008E-2
1.974386123E2,-3.325345516E-1,-5.420375615E-2,-3.314490989E-2
1.974485422E2,-2.327746898E-1,1.655962467E-1,-1.757686958E-2
1.974584723E2,-1.544952542E-1,4.536441863E-1,2.431645058E-2
1.974684022E2,-1.510797441E-1,6.805148721E-1,9.001024067E-2
1.974783323E2,-2.104021311E-1,6.720695496E-1,1.600052714E-1
1.974882612E2,-2.624602616E-1,4.948838651E-1,2.024645805E-1
1.974981913E2,-2.480072379E-1,2.294769138E-1,2.105946243E-1
1.975081212E2,-1.532860547E-1,-7.683436386E-3,1.959991753E-1
1.975180513E2,2.883788943E-2,-1.014477238E-1,1.925613582E-1
1.975279812E2,2.535711229E-1,-4.123071581E-2,1.985350847E-1
1.975379113E2,4.211569428E-1,9.938045591E-2,2.131388038E-1
1.975478403E2,4.694187343E-1,2.043904960E-1,2.496448755E-1
1.975577703E2,4.623693228E-1,2.152337134E-1,2.883624732E-1
1.975677003E2,4.556011558E-1,1.869307011E-1,2.916235328E-1
1.975776303E2,4.408390224E-1,9.966847301E-2,2.499319315E-1
1.975875603E2,4.026623368E-1,-4.503651336E-2,1.912140250E-1
1.975974893E2,3.463364542E-1,-2.130721509E-1,1.477078795E-1
1.976074193E2,3.058007360E-1,-3.374002278E-1,1.244102716E-1
1.976173493E2,2.939447761E-1,-3.825839162E-1,1.221181452E-1
1.976272793E2,3.044728041E-1,-3.665860295E-1,1.242662519E-1
1.976372093E2,3.123116791E-1,-3.263171315E-1,1.131346747E-1
1.976471393E2,2.988373935E-1,-2.804673612E-1,9.342248738E-2
1.976570683E2,2.786816359E-1,-2.432972044E-1,8.145624399E-2
1.976669983E2,2.578594685E-1,-2.017910331E-1,7.853129506E-2
1.976769283E2,2.402115017E-1,-1.444681436E-1,8.763396740E-2
1.976868583E2,2.303522229E-1,-5.802672729E-2,9.966294467E-2
1.976967883E2,2.129905075E-1,6.310299784E-2,1.294280440E-1
1.977067183E2,1.704023033E-1,1.970323026E-1,1.593491882E-1
1.977166472E2,9.949174523E-2,3.117317855E-1,1.985258013E-1
1.977265773E2,2.220761217E-2,4.193445444E-1,2.364484221E-1
1.977365072E2,-4.451490566E-2,4.902819693E-1,2.675282657E-1
1.977464373E2,-1.022474468E-1,4.949842989E-1,2.900250554E-1
1.977563672E2,-1.331507117E-1,4.507883191E-1,3.049418926E-1
1.977662963E2,-1.415239573E-1,3.870327771E-1,3.218550980E-1
1.977762262E2,-1.383032054E-1,3.091103733E-1,3.262523115E-1
1.977861563E2,-1.288822740E-1,2.346875221E-1,3.268088996E-1
1.977960862E2,-1.361854523E-1,1.876845807E-1,3.231931329E-1
1.978060163E2,-1.783582121E-1,1.732087135E-1,3.159922063E-1
1.978159462E2,-2.480120510E-1,1.572411209E-1,2.933121324E-1
1.978258753E2,-3.378908336E-1,1.253284663E-1,2.630786002E-1
1.978358052E2,-4.331056774E-1,5.986965075E-2,2.205936313E-1
1.978457353E2,-5.020716786E-1,-2.684420347E-2,1.655998975E-1
1.978556652E2,-5.101739764E-1,-1.104686558E-1,1.154921725E-1
1.978655953E2,-4.636757374E-1,-2.211022228E-1,5.487357080E-2
1.978755242E2,-3.916365802E-1,-3.556589782E-1,-2.341441810E-2
1.978854543E2,-3.257955015E-1,-5.238248110E-1,-1.043329686E-1
1.978953842E2,-2.717087567E-1,-6.918089986E-1,-1.585688740E-1
1.979053143E2,-2.158662826E-1,-7.742682099E-1,-1.882673949E-1
1.979152442E2,-1.746014357E-1,-7.166966796E-1,-2.058478445E-1
1.979251743E2,-1.639434695E-1,-5.358307958E-1,-2.207460999E-1
1.979351032E2,-1.915532351E-1,-2.639034092E-1,-2.437178344E-1
1.979450333E2,-2.711181045E-1,2.908079885E-2,-2.786042094E-1
1.979549632E2,-3.888066411E-1,2.563610375E-1,-3.208109736E-1
1.979648933E2,-5.047273636E-1,3.622792065E-1,-3.755807579E-1
1.979748232E2,-5.798600316E-1,3.903210461E-1,-4.326943755E-1
1.979847533E2,-6.046495438E-1,3.544173837E-1,-4.856577218E-1
1.979946822E2,-5.995247960E-1,2.867970467E-1,-5.406833887E-1
1.980046123E2,-5.957351327E-1,1.964700967E-1,-5.886898041E-1
1.980145422E2,-5.825387239E-1,1.004988700E-1,-6.141737700E-1
1.980244723E2,-5.512934923E-1,2.478893287E-2,-6.291819811E-1
1.980344022E2,-4.821478426E-1,-1.823597029E-2,-6.285261512E-1
1.980443313E2,-3.755159676E-1,-2.468135208E-2,-6.160044670E-1
1.980542613E2,-2.423741370E-1,7.151588798E-4,-5.898594260E-1
1.980641913E2,-1.106781587E-1,4.779185727E-2,-5.487735271E-1
1.980741213E2,5.161501467E-3,7.544341683E-2,-4.889987707E-1
1.980840513E2,1.211251244E-1,9.673113376E-2,-4.146747589E-1
1.980939813E2,2.497814149E-1,8.787297457E-2,-3.261677623E-1
1.981039103E2,4.048394263E-1,7.145085186E-2,-2.484056056E-1
1.981138403E2,5.569988489E-1,4.798506945E-2,-1.853017658E-1
1.981237703E2,6.839243174E-1,-4.203835968E-3,-1.345333904E-1
1.981337003E2,7.488647103E-1,-6.795766205E-2,-8.252630383E-2
1.981436303E2,7.467368245E-1,-1.273155212E-1,-3.432548419E-2
1.981535593E2,7.289469838E-1,-1.341531724E-1,-1.285444107E-2
1.981634893E2,7.203348875E-1,-8.318559825E-2,-7.494295947E-3
1.981734193E2,7.164800167E-1,-5.855931900E-3,-1.634728722E-2
1.981833493E2,7.129321694E-1,8.044007421E-2,-4.133918881E-2
1.981932793E2,6.983172894E-1,1.619166136E-1,-6.853830814E-2
1.982032093E2,6.602937579E-1,2.254393846E-1,-1.073307097E-1
1.982131383E2,5.896137953E-1,2.436182201E-1,-1.614968330E-1
1.982230682E2,4.922033846E-1,2.179485410E-1,-2.286138237E-1
1.982329983E2,3.878673017E-1,1.621379554E-1,-3.014328182E-1
1.982429282E2,2.910779119E-1,6.774327904E-2,-3.797089756E-1
