"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.725107975E2,-1.157991943E0,6.129753113E-1,7.870183868E0
1.725207285E2,-1.054706726E0,5.279521179E-1,7.566016388E0
1.725306595E2,-9.011260986E-1,5.622308350E-1,7.068750458E0
1.725405895E2,-7.798782349E-1,5.942642212E-1,6.466253357E0
1.725505205E2,-5.839356995E-1,6.718029785E-1,5.840404816E0
1.725604505E2,-3.827540588E-1,7.514373779E-1,5.254223785E0
1.725703815E2,-2.905458069E-1,8.422984314E-1,4.743336182E0
1.725803115E2,-2.914439392E-1,9.544152832E-1,4.396357727E0
1.725902425E2,-3.107537842E-1,1.065933380E0,4.251159668E0
1.726001725E2,-3.279679871E-1,1.183738403E0,4.214635620E0
1.726101035E2,-3.805087280E-1,1.286424866E0,4.239334259E0
1.726200335E2,-4.939727783E-1,1.379980316E0,4.305945740E0
1.726299645E2,-5.809419250E-1,1.481020203E0,4.362228699E0
1.726398945E2,-5.613327026E-1,1.565294952E0,4.466412048E0
1.726498255E2,-4.941224670E-1,1.747017059E0,4.608466644E0
1.726597555E2,-4.430786133E-1,2.012714539E0,4.735552368E0
1.726696865E2,-4.029620361E-1,2.262694702E0,4.964725800E0
1.726796175E2,-3.906875610E-1,2.426903229E0,5.395829315E0
1.726895475E2,-4.893324280E-1,2.610271912E0,5.961802368E0
1.726994785E2,-4.379891968E-1,2.707120514E0,6.563101959E0
1.727094085E2,-3.405418396E-1,2.695444794E0,7.250771942E0
1.727193395E2,-2.682421875E-1,2.658471680E0,8.330476685E0
1.727292695E2,-1.637594604E-1,2.636467438E0,9.763596497E0
1.727392005E2,4.565505981E-2,2.647095337E0,1.122321121E1
1.727491305E2,2.847079468E-1,2.757266235E0,1.245694565E1
1.727590615E2,5.140310669E-1,2.904260559E0,1.339803864E1
1.727689915E2,7.191046143E-1,3.024909668E0,1.388602386E1
1.727789225E2,8.517288208E-1,3.090323639E0,1.388856857E1
1.727888525E2,9.032217407E-1,3.151845703E0,1.377375732E1
1.727987835E2,8.934919739E-1,3.241658936E0,1.395278503E1
1.728087145E2,9.139993286E-1,3.298241272E0,1.449331100E1
1.728186445E2,1.073417816E0,3.265309753E0,1.531061142E1
1.728285755E2,1.282383270E0,3.156635742E0,1.614377884E1
1.728385055E2,1.455872498E0,3.116818542E0,1.674522812E1
1.728484365E2,1.471140747E0,3.084934845E0,1.694311661E1
1.728583665E2,1.278341675E0,3.095862122E0,1.674971878E1
1.728682975E2,1.073717194E0,3.043770447E0,1.626981674E1
1.728782275E2,8.080197144E-1,2.842888184E0,1.567420532E1
1.728881585E2,4.572990417E-1,2.625689850E0,1.512664398E1
1.728980885E2,9.445358276E-2,2.428699493E0,1.461545700E1
1.729080195E2,-1.718426514E-1,2.256407776E0,1.412238235E1
1.729179495E2,-3.623963928E-1,2.108066254E0,1.358395203E1
1.729278805E2,-4.230203247E-1,1.945653992E0,1.300854858E1
1.729378115E2,-4.135899353E-1,1.766476593E0,1.242176880E1
1.729477415E2,-3.908372498E-1,1.565145264E0,1.188288940E1
1.729576725E2,-2.990780640E-1,1.375339966E0,1.142364441E1
1.729676025E2,-1.767823792E-1,1.230890350E0,1.101873642E1
1.729775335E2,-6.286926270E-2,1.162931671E0,1.060230240E1
1.729874635E2,1.576222229E-1,1.110989685E0,1.021520737E1
1.729973945E2,3.776646423E-1,1.116528168E0,9.800719299E0
1.730073245E2,5.502557373E-1,1.161584473E0,9.301357727E0
1.730172555E2,6.629713440E-1,1.212179260E0,8.728349304E0
1.730271855E2,7.072792053E-1,1.273401947E0,8.015381927E0
1.730371165E2,6.834786987E-1,1.368454285E0,7.217541046E0
1.730470465E2,6.032455444E-1,1.453926544E0,6.383774872E0
1.730569780E2,4.469705200E-1,1.501527557E0,5.571264496E0
1.730669090E2,2.694396973E-1,1.565444641E0,4.875511322E0
1.730768390E2,1.016386414E-1,1.624272308E0,4.394561462E0
1.730867700E2,-1.751358032E-2,1.692380676E0,4.108356628E0
1.730967000E2,-9.520202637E-2,1.769470367E0,4.015399933E0
1.731066310E2,-1.086740112E-1,1.794767761E0,4.065994720E0
1.731165610E2,-8.202941895E-2,1.833686829E0,4.169130249E0
1.731264920E2,-5.254074097E-2,1.911674652E0,4.196822662E0
1.731364220E2,1.496887207E-4,2.006277924E0,4.173171844E0
1.731463530E2,1.249900818E-1,2.095492401E0,4.208348694E0
1.731562830E2,1.582209778E-1,2.173330536E0,4.317621460E0
1.731662140E2,1.308279419E-1,2.239343262E0,4.437073059E0
1.731761440E2,1.104702759E-1,2.279310150E0,4.543651428E0
1.731860750E2,9.639953613E-2,2.299368439E0,4.635410614E0
1.731960050E2,-1.062789917E-2,2.397564240E0,4.741390228E0
1.732059360E2,-9.924362183E-2,2.461930389E0,4.987628174E0
1.732158670E2,-2.251318359E-1,2.483036499E0,5.531746674E0
1.732257970E2,-4.689747620E-1,2.512824554E0,6.190975800E0
1.732357280E2,-6.010002136E-1,2.556383972E0,6.742129669E0
1.732456580E2,-4.963677979E-1,2.644400940E0,7.239694977E0
1.732555890E2,-2.622546387E-1,2.812052307E0,7.874674530E0
1.732655190E2,-6.122268677E-2,3.067720642E0,8.805438995E0
1.732754500E2,1.796264648E-1,3.340004425E0,9.852810974E0
1.732853800E2,3.191363525E-1,3.589385834E0,1.078237793E1
1.732953110E2,3.769161987E-1,3.767365723E0,1.151465515E1
1.733052410E2,3.373983765E-1,3.867657166E0,1.213286957E1
1.733151720E2,2.237846375E-1,3.843257904E0,1.268791534E1
1.733251020E2,1.068777466E-1,3.692820740E0,1.326706100E1
1.733350330E2,-8.786727905E-2,3.551963654E0,1.387195313E1
1.733449630E2,-3.204835510E-1,3.543880463E0,1.437505692E1
1.733548940E2,-5.285508728E-1,3.669469299E0,1.448013840E1
1.733648250E2,-6.122268677E-1,3.891906738E0,1.411893951E1
1.733747550E2,-4.653822327E-1,4.105213165E0,1.373184448E1
1.733846860E2,-2.109114075E-1,4.329895935E0,1.384500916E1
1.733946160E2,1.255888367E-1,4.538861389E0,1.458551926E1
1.734045470E2,5.312452698E-1,4.619842987E0,1.545027100E1
1.734144770E2,7.982899475E-1,4.556674347E0,1.577734085E1
1.734244080E2,1.000369720E0,4.342469788E0,1.559636719E1
1.734343380E2,1.065484314E0,3.900738373E0,1.491243942E1
1.734442690E2,7.265890503E-1,3.416495361E0,1.388437729E1
1.734541990E2,2.839595032E-1,2.979104919E0,1.280527130E1
1.734641300E2,7.813751221E-2,2.465223541E0,1.187091431E1
1.734740600E2,-1.257385254E-2,2.068548431E0,1.110405899E1
1.734839910E2,-1.377136230E-1,1.894759827E0,1.046324158E1
1.734939220E2,-3.255729675E-1,1.832639008E0,9.909243622E0
1.735038520E2,-5.123844910E-1,1.812281342E0,9.432784424E0
1.735137830E2,-7.369175720E-1,1.792372742E0,9.017547913E0
1.735237130E2,-9.593550110E-1,1.730551300E0,8.729397125E0
1.735336440E2,-1.127156067E0,1.606609039E0,8.580456848E0
1.735435740E2,-1.218017120E0,1.418600006E0,8.508456573E0
1.735535050E2,-1.195414124E0,1.216969299E0,8.423732758E0
1.735634350E2,-1.087189178E0,1.028511200E0,8.256530457E0
1.735733660E2,-9.557624817E-1,8.599617004E-1,7.924969940E0
1.735832960E2,-8.044271851E-1,7.750881958E-1,7.441325684E0
1.735932270E2,-6.971003723E-1,7.369175720E-1,6.761738892E0
1.736031570E2,-5.926176453E-1,7.908055115E-1,5.983207855E0
1.736130880E2,-4.529580688E-1,8.836125183E-1,5.208718414E0
1.736230180E2,-3.144960022E-1,9.651928711E-1,4.525688782E0
1.736329490E2,-2.282752991E-1,1.059945831E0,3.953877869E0
1.736428790E2,-1.381626892E-1,1.204245758E0,3.433410187E0
1.736528100E2,-6.331832886E-2,1.380429382E0,2.948269043E0
1.736627410E2,1.122665405E-2,1.563348999E0,2.572250977E0
1.736726710E2,1.356179810E-1,1.773362274E0,2.362537079E0
1.736826020E2,2.233355713E-1,2.038460999E0,2.335593109E0
1.736925320E2,2.251318359E-1,2.301164703E0,2.450104980E0
1.737024630E2,2.902464294E-1,2.526296539E0,2.711611176E0
1.737123930E2,3.293151855E-1,2.653681641E0,3.131038971E0
1.737223240E2,2.604583740E-1,2.630629578E0,3.819607086E0
1.737322540E2,9.624984741E-2,2.527194672E0,4.853357391E0
1.737421850E2,3.143463135E-3,2.479294281E0,6.004014587E0
1.737521150E2,1.175056458E-1,2.522853699E0,7.185956726E0
1.737620460E2,3.555107117E-1,2.680326233E0,8.507558441E0
1.737719760E2,5.623805237E-1,2.878663788E0,9.972412262E0
1.737819070E2,6.954537964E-1,3.002456360E0,1.148516647E1
1.737918370E2,8.307723999E-1,2.943928070E0,1.293011169E1
1.738017680E2,9.056167603E-1,2.765648804E0,1.414932632E1
1.738116990E2,9.818083191E-1,2.503693542E0,1.490779907E1
1.738216290E2,1.113235016E0,2.194137268E0,1.512814087E1
1.738315600E2,1.133442993E0,2.169887695E0,1.474673401E1
1.738414900E2,1.140029297E0,2.467618561E0,1.407073975E1
1.738514210E2,1.231339417E0,2.844085693E0,1.357556946E1
1.738613510E2,1.260379028E0,3.188369751E0,1.352108276E1
1.738712820E2,1.299148407E0,3.423830109E0,1.385833145E1
1.738812120E2,1.437610474E0,3.416645050E0,1.434317322E1
1.738911430E2,1.454076233E0,3.257825317E0,1.465871704E1
1.739010730E2,1.266965332E0,3.168012085E0,1.484612732E1
1.739110040E2,1.039887543E0,3.161276093E0,1.507724670E1
1.739209340E2,8.005352783E-1,3.147804108E0,1.541135193E1
1.739308650E2,6.465055847E-1,3.077300720E0,1.574186462E1
1.739407950E2,5.087919617E-1,2.965483246E0,1.593645996E1
1.739507260E2,3.423381042E-1,2.828218689E0,1.591056381E1
1.739606570E2,2.198927307E-1,2.658771057E0,1.564366882E1
1.739705870E2,1.838177490E-1,2.465223541E0,1.516391647E1
1.739805180E2,2.125579834E-1,2.241738281E0,1.456231750E1
1.739904480E2,3.388952637E-1,1.965562592E0,1.394095963E1
1.740003790E2,4.990621948E-1,1.665736084E0,1.332079926E1
1.740103090E2,5.815406799E-1,1.425934753E0,1.267758682E1
1.740202400E2,7.098239136E-1,1.303938446E0,1.206326431E1
1.740301700E2,9.172924805E-1,1.277593231E0,1.144175674E1
1.740401010E2,1.138532410E0,1.275647278E0,1.070289322E1
1.740500310E2,1.301244049E0,1.266366577E0,9.856253815E0
1.740599622E2,1.349892883E0,1.267863464E0,8.932674408E0
1.740698922E2,1.300495605E0,1.265917511E0,7.982600098E0
1.740798232E2,1.197360077E0,1.279239807E0,6.946305084E0
1.740897532E2,1.063538361E0,1.336271210E0,5.907615051E0
1.740996842E2,8.888516235E-1,1.414408722E0,4.938380585E0
1.741096152E2,6.909631348E-1,1.501677246E0,4.134701843E0
1.741195452E2,5.040019226E-1,1.583257599E0,3.585493927E0
1.741294762E2,3.441343689E-1,1.669927368E0,3.292104034E0
1.741394062E2,2.562670898E-1,1.738185425E0,3.273842010E0
1.741493372E2,1.986369324E-1,1.751358032E0,3.421884155E0
1.741592672E2,9.909393311E-2,1.774260406E0,3.551963654E0
1.741691982E2,8.487350464E-2,1.783391418E0,3.678450623E0
1.741791282E2,1.850152588E-1,1.860930176E0,3.784130859E0
1.741890592E2,8.128097534E-2,1.973945160E0,3.829935608E0
1.741989892E2,-9.325607300E-2,2.001936951E0,3.872746582E0
1.742089202E2,-3.041674805E-1,1.994302826E0,3.938459930E0
1.742188502E2,-4.969665527E-1,1.939217377E0,4.019291840E0
1.742287812E2,-6.213578796E-1,1.911524963E0,4.142934723E0
1.742387112E2,-7.069798279E-1,1.978435822E0,4.272265778E0
1.742486422E2,-6.664141846E-1,2.135459290E0,4.446353760E0
1.742585722E2,-5.192701721E-1,2.291135559E0,4.711452484E0
1.742685032E2,-1.631607056E-1,2.441423035E0,5.276377716E0
1.742784342E2,3.329077148E-1,2.684517517E0,6.140081635E0
1.742883642E2,7.707472229E-1,3.004402313E0,7.185357971E0
1.742982952E2,1.001417542E0,3.270099792E0,8.218808899E0
1.743082252E2,9.857002258E-1,3.398233337E0,9.188642120E0
1.743181562E2,7.755372620E-1,3.372337189E0,1.009261230E1
1.743280862E2,4.397854614E-1,3.237467651E0,1.085991669E1
1.743380172E2,3.652404785E-2,3.116968231E0,1.148875900E1
1.743479472E2,-2.136058044E-1,3.063679047E0,1.200249069E1
1.743578782E2,-2.492317200E-1,3.111429749E0,1.247056732E1
1.743678082E2,-1.194515991E-1,3.290607147E0,1.295870224E1
1.743777392E2,7.499404907E-2,3.517984314E0,1.339190140E1
1.743876692E2,3.468287659E-1,3.697910156E0,1.374786118E1
1.743976002E2,5.921685791E-1,3.898043976E0,1.392554169E1
1.744075302E2,7.366181946E-1,4.107308807E0,1.383273468E1
1.744174612E2,8.987310791E-1,4.227209473E0,1.359787308E1
1.744273922E2,9.966275024E-1,4.282145233E0,1.352497467E1
1.744373222E2,9.412426758E-1,4.323459320E0,1.380399445E1
1.744472532E2,8.162525940E-1,4.299509125E0,1.452010529E1
1.744571832E2,8.490344238E-1,4.142186279E0,1.534968018E1
1.744671142E2,9.153465271E-1,3.887865143E0,1.581536179E1
1.744770442E2,9.997709656E-1,3.594026184E0,1.574800186E1
1.744869752E2,1.052012329E0,3.335364075E0,1.495375351E1
1.744969052E2,9.172924805E-1,3.221900024E0,1.355745712E1
1.745068362E2,7.039860535E-1,3.138224030E0,1.216265762E1
1.745167662E2,6.325845337E-1,2.925067291E0,1.105331451E1
1.745266972E2,6.370751953E-1,2.777773590E0,1.026625122E1
1.745366272E2,6.423143005E-1,2.717748413E0,9.665550385E0
1.745465582E2,5.791456604E-1,2.649340668E0,9.158404999E0
1.745564882E2,4.052073669E-1,2.615511017E0,8.737929382E0
1.745664192E2,1.474433899E-1,2.558479614E0,8.456813965E0
1.745763492E2,-1.210981750E-1,2.427651672E0,8.414302368E0
1.745862802E2,-3.664379883E-1,2.238894196E0,8.581953735E0
1.745962112E2,-5.924679565E-1,2.014660492E0,8.851692810E0
1.746061412E2,-8.274792480E-1,1.721270599E0,9.101373596E0
1.746160722E2,-1.058598633E0,1.439257050E0,9.255852356E0
1.746260022E2,-1.190923462E0,1.229692841E0,9.286388855E0
1.746359332E2,-1.190175018E0,1.051563263E0,9.092841339E0
1.746458632E2,-1.094374237E0,9.596543884E-1,8.699010315E0
1.746557942E2,-9.380992126E-1,9.291178894E-1,8.131839752E0
1.746657242E2,-8.051756287E-1,9.258247375E-1,7.485932922E0
1.746756552E2,-6.556365967E-1,9.301657104E-1,6.738088074E0
1.746855852E2,-5.043013000E-1,9.683363342E-1,5.937403107E0
1.746955162E2,-3.903881836E-1,1.070573730E0,5.175038452E0
1.747054462E2,-2.932402039E-1,1.151255951E0,4.499193878E0
1.747153772E2,-2.201921082E-1,1.242715759E0,3.999682617E0
1.747253072E2,-1.743873596E-1,1.380130005E0,3.666176147E0
1.747352382E2,-1.510359192E-1,1.524729309E0,3.432512054E0
1.747451682E2,-1.122665405E-1,1.663191376E0,3.298540649E0
1.747550992E2,-7.634124756E-2,1.794019318E0,3.296295319E0
1.747650302E2,-9.235794067E-2,1.974843292E0,3.442541199E0
1.747749602E2,-3.742218018E-2,2.064806213E0,3.723656616E0
1.747848912E2,8.292755127E-2,2.104324036E0,4.164489899E0
1.747948212E2,2.315684509E-1,2.197879486E0,4.805606689E0
1.748047522E2,4.037104797E-1,2.292183380E0,5.664670258E0
1.748146822E2,3.739224243E-1,2.400558014E0,6.736441498E0
1.748246132E2,2.664459229E-1,2.469714203E0,7.735763397E0
1.748345432E2,3.183879089E-1,2.469863892E0,8.455466766E0
1.748444742E2,4.688250732E-1,2.501148834E0,9.063352661E0
1.748544042E2,5.821394348E-1,2.594255219E0,9.817185059E0
1.748643352E2,6.557862854E-1,2.670147400E0,1.081875229E1
1.748742652E2,6.764433289E-1,2.683918762E0,1.189621170E1
1.748841962E2,6.750961304E-1,2.692001953E0,1.291903473E1
1.748941262E2,6.857240295E-1,2.619702301E0,1.366732864E1
1.749040572E2,6.643185425E-1,2.580783234E0,1.414992508E1
1.749139872E2,6.885681152E-1,2.633174286E0,1.440080338E1
1.749239182E2,8.189469910E-1,2.707868958E0,1.449181412E1
1.749338492E2,8.858578491E-1,2.873274994E0,1.459240494E1
1.749437792E2,9.488768005E-1,3.100951538E0,1.476484634E1
1.749537102E2,1.051413574E0,3.212170258E0,1.492665985E1
1.749636402E2,1.122216339E0,3.212170258E0,1.494626907E1
1.749735712E2,1.106499023E0,3.232078857E0,1.490106308E1
1.749835012E2,1.112037506E0,3.223396912E0,1.493878464E1
1.749934322E2,1.159488831E0,3.175346832E0,1.500374954E1
1.750033622E2,1.169517975E0,3.081192627E0,1.491693008E1
1.750132932E2,1.067430267E0,2.987337799E0,1.460976883E1
1.750232232E2,8.882528687E-1,2.871179352E0,1.416474426E1
1.750331542E2,7.246430969E-1,2.738704834E0,1.381447266E1
1.750430842E2,5.260061646E-1,2.623594208E0,1.346330292E1
1.750530152E2,4.755610657E-1,2.439028015E0,1.319401291E1
1.750629448E2,4.890330505E-1,2.185455322E0,1.304507263E1
1.750728758E2,4.321513367E-1,1.925595703E0,1.300899765E1
1.750828058E2,4.001179504E-1,1.671723633E0,1.297501831E1
1.750927368E2,4.382885742E-1,1.431473236E0,1.285406982E1
1.751026678E2,4.878355408E-1,1.270108795E0,1.251951553E1
1.751125978E2,5.798941040E-1,1.207987976E0,1.190609116E1
1.751225288E2,7.366181946E-1,1.205143890E0,1.105915237E1
1.751324588E2,8.848100281E-1,1.201701050E0,1.008138565E1
1.751423898E2,9.635462952E-1,1.223555603E0,8.980874176E0
1.751523198E2,1.022523651E0,1.286873932E0,7.803871765E0
1.751622508E2,1.049018555E0,1.384021912E0,6.745871887E0
1.751721808E2,1.015637970E0,1.508562927E0,5.829327850E0
1.751821118E2,9.071136475E-1,1.618135071E0,5.075794830E0
1.751920418E2,7.918533325E-1,1.680704956E0,4.550387421E0
1.752019728E2,7.143145752E-1,1.729802856E0,4.217030640E0
1.752119028E2,6.421646118E-1,1.769620056E0,4.074377289E0
1.752218338E2,6.086343384E-1,1.795216827E0,4.134851532E0
1.752317638E2,6.210585022E-1,1.807790680E0,4.266577606E0
1.752416948E2,6.524931335E-1,1.819466400E0,4.293222198E0
1.752516248E2,6.520440674E-1,1.844464417E0,4.156855774E0
1.752615558E2,6.340814209E-1,1.910177765E0,3.952830048E0
1.752714858E2,5.900729370E-1,1.976789246E0,3.817661133E0
1.752814168E2,5.051994324E-1,2.026036835E0,3.784280548E0
1.752913478E2,3.623963928E-1,2.058968353E0,3.817062378E0
1.753012778E2,2.308200073E-1,2.104024658E0,3.882476349E0
1.753112088E2,1.417552185E-1,2.192640381E0,3.987258453E0
1.753211388E2,1.227447510E-1,2.308200073E0,4.224664764E0
1.753310698E2,1.618135071E-1,2.469564514E0,4.557273102E0
1.753409998E2,1.975891113E-1,2.683769073E0,4.871619415E0
1.753509308E2,3.206332397E-1,2.862796783E0,5.236859894E0
1.753608608E2,3.504212952E-1,3.003803558E0,5.730533295E0
1.753707918E2,3.638932800E-1,3.098855896E0,6.348298645E0
1.753807218E2,4.734654236E-1,3.139720917E0,7.096293182E0
1.753906528E2,6.218069458E-1,3.244503021E0,7.966882782E0
1.754005828E2,6.414161682E-1,3.425626373E0,8.968300323E0
1.754105138E2,6.544390869E-1,3.544030151E0,1.008542725E1
1.754204438E2,6.541397095E-1,3.645369415E0,1.125659180E1
1.754303748E2,6.747967529E-1,3.666924591E0,1.240724899E1
1.754403048E2,6.761439514E-1,3.625610504E0,1.340552307E1
1.754502358E2,6.224057007E-1,3.547323303E0,1.416788773E1
1.754601658E2,6.206094360E-1,3.398233337E0,1.464449661E1
1.754700968E2,6.792874146E-1,3.339255981E0,1.483475098E1
1.754800278E2,6.673123169E-1,3.516786804E0,1.475855942E1
1.754899578E2,6.438111877E-1,3.847149811E0,1.440768906E1
1.754998888E2,6.125262451E-1,4.145030365E0,1.382210678E1
1.755098188E2,6.867718506E-1,4.271367645E0,1.332379303E1
1.755197498E2,7.755372620E-1,4.313729553E0,1.316392548E1
1.755296798E2,7.590715027E-1,4.352798309E0,1.341450439E1
1.755396108E2,8.222401428E-1,4.184847565E0,1.402628220E1
1.755495408E2,8.894503784E-1,3.868106232E0,1.458028015E1
1.755594718E2,8.590635681E-1,3.583847351E0,1.460692474E1
1.755694018E2,8.114625549E-1,3.294199677E0,1.398107620E1
1.755793328E2,7.071295166E-1,2.987337799E0,1.308878174E1
1.755892628E2,5.899232483E-1,2.640658722E0,1.230905319E1
1.755991938E2,5.306465149E-1,2.347568207E0,1.170221512E1
1.756091238E2,5.435197449E-1,2.219284973E0,1.121138580E1
1.756190548E2,5.138813782E-1,2.200124817E0,1.072310120E1
1.756289848E2,4.065545654E-1,2.256856842E0,1.032642609E1
1.756389158E2,2.773731995E-1,2.321222992E0,1.002809647E1
1.756488468E2,8.427474976E-2,2.301613770E0,9.786199493E0
1.756587768E2,-1.672023010E-1,2.214345245E0,9.623188477E0
1.756687078E2,-4.017645264E-1,2.044598236E0,9.612859955E0
1.756786378E2,-5.435197449E-1,1.777104492E0,9.779912567E0
1.756885688E2,-5.519023132E-1,1.470242615E0,1.003109024E1
1.756984988E2,-4.626878357E-1,1.232387238E0,1.016506165E1
1.757084298E2,-3.691323853E-1,1.085692291E0,1.003153931E1
1.757183598E2,-2.447410583E-1,1.001716919E0,9.542356567E0
1.757282908E2,-5.313949585E-2,9.916877747E-1,8.727750549E0
1.757382208E2,9.220825195E-2,1.057550812E0,7.743098145E0
1.757481518E2,2.183958435E-1,1.188678131E0,6.729406128E0
1.757580818E2,2.659968567E-1,1.324595490E0,5.762716370E0
1.757680128E2,2.254312134E-1,1.463656311E0,4.971910858E0
1.757779428E2,1.173559570E-1,1.569186859E0,4.446952515E0
1.757878738E2,1.541793823E-2,1.619631958E0,4.103117523E0
1.757978038E2,-3.996688843E-2,1.686692505E0,3.826642456E0
1.758077348E2,-8.038284302E-2,1.776805115E0,3.586990814E0
1.758176648E2,-8.173004150E-2,1.869312744E0,3.355422363E0
1.758275958E2,-1.023870850E-1,2.012265472E0,3.143762512E0
1.758375258E2,-1.065783691E-1,2.119891663E0,3.024011536E0
1.758474568E2,-4.011657715E-2,2.162403259E0,3.065175934E0
1.758573878E2,3.188369751E-2,2.185455322E0,3.309617615E0
1.758673178E2,2.017803955E-1,2.252964935E0,3.704047394E0
1.758772488E2,3.481759644E-1,2.440973969E0,4.197122040E0
1.758871788E2,5.227130127E-1,2.630928955E0,4.815935211E0
1.758971098E2,7.072792053E-1,2.725532227E0,5.606591034E0
1.759070398E2,7.240443420E-1,2.746788025E0,6.527026978E0
1.759169708E2,6.017486572E-1,2.694696350E0,7.495812378E0
1.759269008E2,4.534071350E-1,2.628983002E0,8.412955170E0
1.759368318E2,4.339476013E-1,2.619253235E0,9.303303680E0
1.759467618E2,5.577401733E-1,2.643053741E0,1.014784744E1
1.759566928E2,7.511380005E-1,2.723735962E0,1.096305222E1
1.759666228E2,1.010398865E0,2.791994019E0,1.174547516E1
1.759765538E2,1.241368561E0,2.868335266E0,1.246443008E1
1.759864838E2,1.370849304E0,2.986739044E0,1.296903076E1
1.759964148E2,1.414708099E0,3.093167725E0,1.326795914E1
1.760063448E2,1.300944672E0,3.231330414E0,1.343561050E1
1.760162758E2,1.046174469E0,3.351380768E0,1.361703323E1
1.760262058E2,9.114546204E-1,3.311264191E0,1.396565826E1
1.760361368E2,8.800199890E-1,3.146456909E0,1.429048279E1
1.760460668E2,7.945477295E-1,3.095562744E0,1.445005096E1
1.760559978E2,7.539820862E-1,3.232677612E0,1.460078751E1
1.760659284E2,8.297245789E-1,3.361110535E0,1.497605713E1
1.760758584E2,9.815089417E-1,3.405268707E0,1.558753555E1
1.760857894E2,9.874964905E-1,3.457809448E0,1.616413651E1
1.760957194E2,7.937992859E-1,3.479813690E0,1.638343048E1
1.761056504E2,4.951702881E-1,3.335214386E0,1.605845627E1
1.761155804E2,1.830693054E-1,3.087479553E0,1.532183807E1
1.761255114E2,-8.083190918E-3,2.838397522E0,1.454360641E1
1.761354414E2,-5.403762817E-2,2.579136658E0,1.399873947E1
1.761453724E2,-1.002914429E-1,2.351759491E0,1.365116226E1
1.761553024E2,-1.227447510E-2,2.133663025E0,1.338651260E1
1.761652334E2,2.607577515E-1,1.917811890E0,1.309581711E1
1.761751634E2,5.423222351E-1,1.819765778E0,1.271306305E1
1.761850944E2,7.394622803E-1,1.860032043E0,1.218990097E1
1.761950244E2,9.681866455E-1,1.883383484E0,1.142918289E1
1.762049554E2,1.113235016E0,1.829495544E0,1.038181091E1
1.762148854E2,1.114133148E0,1.792821808E0,9.254505157E0
1.762248164E2,1.045426025E0,1.774709473E0,8.116122437E0
1.762347464E2,9.247769165E-1,1.797462158E0,7.031627655E0
1.762446774E2,7.870632935E-1,1.831890564E0,6.086343384E0
1.762546074E2,5.896238708E-1,1.858834534E0,5.372328186E0
1.762645384E2,3.956272888E-1,1.867217102E0,4.859644318E0
1.762744694E2,2.516267395E-1,1.862726440E0,4.519401855E0
1.762843994E2,1.356179810E-1,1.849104767E0,4.318818970E0
1.762943304E2,7.768844604E-2,1.830992432E0,4.217180328E0
1.763042604E2,4.909790039E-2,1.820663910E0,4.146527252E0
1.763141914E2,5.718109131E-2,1.847009125E0,4.068539429E0
1.763241214E2,9.864486694E-2,1.883832550E0,4.040996704E0
1.763340524E2,6.975494385E-2,1.936972046E0,4.089196472E0
1.763439824E2,2.080673218E-2,2.030677185E0,4.193379822E0
1.763539134E2,-2.200424194E-2,2.087259521E0,4.286935272E0
1.763638434E2,1.092727661E-2,2.115401001E0,4.344565430E0
1.763737744E2,4.520599365E-2,2.163451080E0,4.396657104E0
1.763837044E2,9.565109253E-2,2.233505402E0,4.516857147E0
1.763936354E2,5.852828979E-2,2.361339569E0,4.620890808E0
1.764035654E2,-5.493576050E-2,2.476150818E0,4.736749878E0
1.764134964E2,-9.954299927E-2,2.486030273E0,4.941823425E0
1.764234264E2,-1.067280579E-1,2.495460663E0,5.286556549E0
1.764333574E2,-7.514373779E-2,2.527044983E0,5.776637421E0
1.764432874E2,1.573228455E-1,2.566712494E0,6.524482269E0
1.764532184E2,4.258644104E-1,2.683769073E0,7.429799652E0
1.764631484E2,6.218069458E-1,2.860102386E0,8.260871429E0
1.764730794E2,6.601272583E-1,3.040327606E0,9.024882660E0
1.764830104E2,6.400689697E-1,3.123255157E0,9.810149689E0
1.764929404E2,5.736071777E-1,3.163820801E0,1.072549622E1
1.765028714E2,4.629872131E-1,3.150797882E0,1.171448959E1
1.765128014E2,2.791694641E-1,3.112776947E0,1.263522491E1
1.765227324E2,1.568737793E-1,3.094514923E0,1.338696167E1
1.765326624E2,2.040257263E-1,3.142265625E0,1.383782410E1
1.765425934E2,3.050656128E-1,3.393443298E0,1.383962036E1
1.765525234E2,4.053570557E-1,3.876488800E0,1.343441299E1
1.765624544E2,4.517605591E-1,4.466412048E0,1.293490173E1
1.765723844E2,5.031037903E-1,4.916376343E0,1.267414398E1
1.765823154E2,5.200186157E-1,5.224136353E0,1.285676422E1
1.765922454E2,5.480104065E-1,5.410498810E0,1.369966141E1
1.766021764E2,8.184979248E-1,5.395829315E0,1.507649826E1
1.766121064E2,1.167871399E0,5.374274139E0,1.628553406E1
1.766220374E2,1.639091492E0,5.196893005E0,1.699805237E1
1.766319674E2,2.056423645E0,4.901706848E0,1.704056396E1
1.766418984E2,2.193089447E0,4.611161041E0,1.620290588E1
1.766518284E2,1.922601929E0,4.223616943E0,1.459824280E1
1.766617594E2,1.296304321E0,3.726500702E0,1.293430298E1
1.766716894E2,7.714956665E-1,3.078049164E0,1.181687668E1
