"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.653235601E2,-3.442090750E-1,-2.753278427E-2,-5.253158808E-1
1.653334901E2,-3.543547690E-1,-9.003740735E-3,-5.100318193E-1
1.653434211E2,-3.443173170E-1,2.393290401E-2,-5.004707575E-1
1.653533511E2,-2.906061709E-1,6.142089143E-2,-4.890373051E-1
1.653632821E2,-1.731597036E-1,9.333594143E-2,-4.638571143E-1
1.653732121E2,-1.996357925E-2,1.251946390E-1,-4.071737826E-1
1.653831431E2,1.534492224E-1,1.416092962E-1,-3.239923418E-1
1.653930741E2,3.161017597E-1,1.585797668E-1,-2.438700050E-1
1.654030041E2,4.644438326E-1,1.906341016E-1,-1.628017873E-1
1.654129351E2,5.830592513E-1,2.417749614E-1,-7.414930314E-2
1.654228651E2,6.614637971E-1,3.046506047E-1,2.436819021E-3
1.654327961E2,7.149670124E-1,3.565714061E-1,7.735510916E-2
1.654427261E2,7.412204742E-1,4.025250673E-1,1.546501517E-1
1.654526571E2,7.550143003E-1,4.341768920E-1,2.388585359E-1
1.654625881E2,7.519535422E-1,4.236187935E-1,2.855626345E-1
1.654725181E2,7.433485985E-1,3.774172962E-1,3.167498410E-1
1.654824491E2,7.260998487E-1,3.215417862E-1,3.446187675E-1
1.654923791E2,7.042599916E-1,2.527370751E-1,3.580904305E-1
1.655023101E2,6.688556671E-1,1.406275779E-1,3.712272644E-1
1.655122401E2,6.223959327E-1,3.811639547E-2,3.735776544E-1
1.655221711E2,5.894289613E-1,-1.336011197E-2,3.564583063E-1
1.655321021E2,5.564104915E-1,-1.961174980E-2,3.233844638E-1
1.655420321E2,5.143809915E-1,1.168145705E-2,2.786276340E-1
1.655519631E2,4.573988020E-1,8.159194887E-2,2.331425399E-1
1.655618931E2,3.716527224E-1,1.384387165E-1,1.842144132E-1
1.655718241E2,2.746198177E-1,1.285105348E-1,1.483797878E-1
1.655817541E2,1.798749417E-1,8.173877746E-2,1.135347188E-1
1.655916851E2,9.785825014E-2,1.177982055E-2,8.755981177E-2
1.656016161E2,3.386169299E-2,-7.985528558E-2,6.915950030E-2
1.656115461E2,-5.088840146E-3,-1.451536715E-1,6.424412131E-2
1.656214771E2,-6.657176185E-3,-1.724793017E-1,7.726564258E-2
1.656314071E2,1.998439431E-2,-1.630327106E-1,1.023263633E-1
1.656413381E2,5.082433298E-2,-1.403489709E-1,1.143643856E-1
1.656512681E2,8.525824547E-2,-8.989059180E-2,1.318241805E-1
1.656611991E2,1.074373126E-1,-2.333952859E-2,1.467647702E-1
1.656711291E2,7.468362898E-2,4.147754516E-3,1.482905000E-1
1.656810601E2,-1.107494906E-2,-5.252405070E-3,1.205177307E-1
1.656909911E2,-1.224731877E-1,-8.870968595E-3,7.301786542E-2
1.657009211E2,-2.280286252E-1,-3.570125252E-2,2.723306790E-2
1.657108521E2,-3.121843040E-1,-1.110018566E-1,-1.730202511E-2
1.657207821E2,-3.729403317E-1,-2.175200433E-1,-6.023697555E-2
1.657307131E2,-3.913082182E-1,-3.426409364E-1,-8.330652118E-2
1.657406431E2,-3.562610149E-1,-4.320320785E-1,-8.186414838E-2
1.657505741E2,-2.861935496E-1,-4.298892617E-1,-7.171135396E-2
1.657605051E2,-2.134282589E-1,-3.456585407E-1,-3.800159693E-2
1.657704351E2,-1.518897861E-1,-2.135058194E-1,1.213241275E-2
1.657803661E2,-1.100992039E-1,-5.878654867E-2,5.649561435E-2
1.657902961E2,-9.513781220E-2,3.578921780E-2,5.858372152E-2
1.658002271E2,-1.056122929E-1,3.790376708E-2,2.333998308E-2
1.658101571E2,-1.180966794E-1,6.866496522E-3,-3.342148662E-2
1.658200881E2,-1.117916480E-1,2.765760757E-3,-8.471316844E-2
1.658300191E2,-9.212873876E-2,6.682395935E-2,-1.197691113E-1
1.658399491E2,-7.614018023E-2,1.664240658E-1,-1.496324688E-1
1.658498801E2,-7.651027292E-2,2.281714231E-1,-1.879666299E-1
1.658598101E2,-9.997085482E-2,1.990284473E-1,-2.288371027E-1
1.658697411E2,-1.305120885E-1,1.022393033E-1,-2.615259588E-1
1.658796711E2,-1.429839283E-1,2.769582719E-2,-2.735922039E-1
1.658896021E2,-1.055209041E-1,4.756290000E-4,-2.498746812E-1
1.658995331E2,-5.453423597E-3,8.018766530E-3,-2.053373158E-1
1.659094631E2,1.488837451E-1,6.129075587E-2,-1.717984825E-1
1.659193941E2,3.329622447E-1,1.715408266E-1,-1.578592360E-1
1.659293241E2,5.045364499E-1,3.123870492E-1,-1.331693530E-1
1.659392551E2,6.092769504E-1,3.954968452E-1,-8.470354229E-2
1.659491851E2,5.983523726E-1,3.994604647E-1,-3.658484668E-2
1.659591161E2,4.875707626E-1,3.225286603E-1,1.492234878E-3
1.659690471E2,3.359587193E-1,1.820494384E-1,4.302345589E-2
1.659789771E2,1.872776151E-1,1.658457890E-2,7.168573141E-2
1.659889081E2,7.932113856E-2,-1.502451897E-1,9.774818271E-2
1.659988381E2,2.850616165E-2,-2.942686677E-1,1.136509851E-1
1.660087691E2,1.491447072E-2,-3.720734417E-1,1.136644930E-1
1.660186991E2,-1.161433756E-4,-3.788637221E-1,1.075099260E-1
1.660286301E2,-1.513985824E-2,-3.545817435E-1,1.174553335E-1
1.660385601E2,-3.229460865E-2,-2.819416225E-1,1.404740959E-1
1.660484911E2,-4.477036744E-2,-1.921059042E-1,1.712252647E-1
1.660584212E2,-3.718994558E-2,-1.005623937E-1,2.033608407E-1
1.660683512E2,-2.115993202E-2,-1.988471858E-2,2.453594953E-1
1.660782822E2,1.307846420E-2,3.725313768E-2,2.973388135E-1
1.660882122E2,5.636054277E-2,7.955948263E-2,3.574328423E-1
1.660981432E2,1.025365666E-1,1.218129247E-1,4.214467108E-1
1.661080732E2,1.315845847E-1,1.675070226E-1,4.718292058E-1
1.661180042E2,1.142125204E-1,1.907931715E-1,5.100461245E-1
1.661279352E2,4.194543138E-2,1.706954539E-1,5.291833878E-1
1.661378652E2,-4.609361291E-2,1.384083480E-1,5.396863222E-1
1.661477962E2,-1.153530702E-1,1.132907271E-1,5.477459431E-1
1.661577262E2,-1.719412506E-1,5.388412625E-2,5.543321967E-1
1.661676572E2,-2.413024604E-1,-6.569873542E-2,5.424760580E-1
1.661775872E2,-3.083672523E-1,-1.893698126E-1,5.163123608E-1
1.661875182E2,-3.605675697E-1,-2.846173048E-1,4.862866998E-1
1.661974492E2,-4.019688070E-1,-3.579863310E-1,4.419607818E-1
1.662073792E2,-4.429638386E-1,-4.062910974E-1,3.752897382E-1
1.662173102E2,-5.159389377E-1,-4.684101343E-1,2.966742814E-1
1.662272402E2,-5.962145925E-1,-5.458750725E-1,2.232363075E-1
1.662371712E2,-6.310623288E-1,-6.174672246E-1,1.700362116E-1
1.662471012E2,-6.081606150E-1,-6.592385769E-1,1.198844016E-1
1.662570322E2,-5.815162063E-1,-6.359655261E-1,7.795613259E-2
1.662669622E2,-5.869285464E-1,-5.661877394E-1,6.460849196E-2
1.662768932E2,-6.178401113E-1,-4.905026257E-1,8.022446930E-2
1.662868242E2,-6.218518615E-1,-3.946242929E-1,1.217770129E-1
1.662967542E2,-5.664094090E-1,-2.939693332E-1,1.660856158E-1
1.663066852E2,-4.544791877E-1,-2.218207568E-1,1.768453866E-1
1.663166152E2,-3.126448095E-1,-1.795239002E-1,1.339245439E-1
1.663265462E2,-1.975249648E-1,-1.779392213E-1,3.660677373E-2
1.663364762E2,-1.656256169E-1,-2.057101429E-1,-8.924196661E-2
1.663464072E2,-2.200871110E-1,-2.237539738E-1,-2.443184853E-1
1.663563382E2,-3.183681369E-1,-1.308453381E-1,-4.020359218E-1
1.663662682E2,-4.092932940E-1,4.261855409E-2,-5.348409414E-1
1.663761992E2,-4.459865987E-1,2.358029187E-1,-6.493374109E-1
1.663861292E2,-4.155188799E-1,4.179048240E-1,-7.309489846E-1
1.663960602E2,-3.459821343E-1,5.553982258E-1,-7.671312094E-1
1.664059902E2,-2.914200127E-1,6.492846608E-1,-7.828618288E-1
1.664159212E2,-2.644976079E-1,6.805117726E-1,-7.859675884E-1
1.664258522E2,-2.580518425E-1,6.588032246E-1,-7.726126313E-1
1.664357822E2,-2.585072219E-1,6.160823703E-1,-7.629477382E-1
1.664457132E2,-2.210303992E-1,5.363445878E-1,-7.519675493E-1
1.664556432E2,-1.484536678E-1,4.386039674E-1,-7.031925917E-1
1.664655742E2,-7.070873678E-2,3.264235258E-1,-6.108357906E-1
1.664755042E2,-6.652523763E-3,2.143009901E-1,-4.942226112E-1
1.664854352E2,3.861479834E-2,1.277392656E-1,-3.739735782E-1
1.664953652E2,8.147065341E-2,8.217392117E-2,-2.591482103E-1
1.665052962E2,1.203045174E-1,5.958900973E-2,-1.563024670E-1
1.665152272E2,1.708949953E-1,8.515775204E-2,-5.984863639E-2
1.665251572E2,2.239467949E-1,1.524688751E-1,3.473711014E-2
1.665350882E2,2.622313499E-1,2.213475406E-1,1.243165210E-1
1.665450182E2,2.999468148E-1,2.654640377E-1,2.112067044E-1
1.665549492E2,3.367035091E-1,2.681447864E-1,2.988023162E-1
1.665648792E2,3.727118671E-1,2.472872287E-1,3.820063472E-1
1.665748102E2,4.107503295E-1,2.261622399E-1,4.596596062E-1
1.665847412E2,4.511498511E-1,2.112506926E-1,5.341885090E-1
1.665946712E2,4.989258945E-1,2.170976698E-1,5.902091265E-1
1.666046022E2,5.463867188E-1,2.204954922E-1,6.301128864E-1
1.666145322E2,5.767617226E-1,2.003795803E-1,6.503961086E-1
1.666244632E2,5.802333951E-1,1.544919610E-1,6.481128931E-1
1.666343932E2,5.545895696E-1,1.024553999E-1,6.185616255E-1
1.666443242E2,5.032212138E-1,1.786748879E-2,5.697920322E-1
1.666542542E2,4.384448528E-1,-7.748299837E-2,4.947420061E-1
1.666641852E2,3.899583220E-1,-1.692325920E-1,4.108386636E-1
1.666741162E2,3.717249930E-1,-2.428695261E-1,3.363702893E-1
1.666840462E2,3.609336615E-1,-3.003296554E-1,2.803027928E-1
1.666939772E2,3.522956967E-1,-3.523955047E-1,2.530943453E-1
1.667039072E2,3.402398229E-1,-3.817489147E-1,2.415526956E-1
1.667138382E2,3.334913552E-1,-3.766382933E-1,2.431274354E-1
1.667237682E2,3.302582502E-1,-3.050517142E-1,2.366420627E-1
1.667336992E2,3.359813690E-1,-1.674603075E-1,2.153514177E-1
1.667436302E2,3.265642524E-1,-1.640190929E-2,1.707266420E-1
1.667535602E2,2.867372036E-1,1.517538130E-1,1.036205664E-1
1.667634912E2,2.187322229E-1,2.918290496E-1,2.698507532E-2
1.667734212E2,1.239665747E-1,3.384261131E-1,-6.746260077E-2
1.667833522E2,1.133127045E-2,2.881099582E-1,-1.685611308E-1
1.667932822E2,-8.513189107E-2,2.156421691E-1,-2.371713519E-1
1.668032132E2,-1.742620021E-1,1.695466191E-1,-2.596472502E-1
1.668131432E2,-2.549450994E-1,1.420968920E-1,-2.450943887E-1
1.668230742E2,-3.135656416E-1,1.291383058E-1,-2.072105855E-1
1.668330052E2,-3.354525566E-1,1.434282959E-1,-1.299371123E-1
1.668429352E2,-3.429185152E-1,1.283422858E-1,-3.248763829E-2
1.668528662E2,-3.583821654E-1,4.670788348E-2,2.724706754E-2
1.668627962E2,-3.837648630E-1,-7.723926008E-2,2.795728296E-2
1.668727272E2,-4.323143065E-1,-1.581737846E-1,-2.032982185E-2
1.668826572E2,-4.969920218E-1,-1.693186611E-1,-1.018969193E-1
1.668925882E2,-5.771107674E-1,-1.073937863E-1,-2.005931288E-1
1.669025192E2,-6.491427422E-1,8.230107836E-3,-2.496508211E-1
1.669124492E2,-6.957259774E-1,1.029475555E-1,-2.273556292E-1
1.669223802E2,-7.071141601E-1,1.330109835E-1,-1.482925564E-1
1.669323102E2,-6.886901855E-1,4.824176058E-2,-6.094140187E-2
1.669422412E2,-6.164562106E-1,-8.686864376E-2,5.911813118E-3
1.669521712E2,-4.997639358E-1,-1.798433214E-1,4.819828272E-2
1.669621022E2,-3.611145616E-1,-1.953606755E-1,5.984929577E-2
1.669720332E2,-2.207508087E-1,-1.191013157E-1,3.251993656E-2
1.669819632E2,-8.079900593E-2,1.177040674E-2,-2.287921682E-2
1.669918942E2,6.706448644E-2,1.689009070E-1,-8.734795451E-2
1.670018242E2,2.287079394E-1,3.191189170E-1,-1.263641715E-1
1.670117552E2,4.000309408E-1,4.349664152E-1,-1.222836897E-1
1.670216852E2,5.224956870E-1,4.534285665E-1,-8.338469267E-2
1.670316162E2,5.570957065E-1,3.920307159E-1,-3.894345462E-2
1.670415462E2,5.260522366E-1,2.931217253E-1,-2.905521542E-3
1.670514780E2,4.659545422E-1,2.066491693E-1,2.239104733E-2
1.670614090E2,3.992263973E-1,1.421915591E-1,3.619372845E-2
1.670713390E2,3.331688046E-1,9.995994717E-2,3.923239559E-2
1.670812700E2,2.738847136E-1,7.011076063E-2,2.769187838E-2
1.670912000E2,2.089309841E-1,2.719871700E-2,4.527438432E-3
1.671011310E2,1.583478302E-1,-2.118740231E-2,-1.211990416E-2
1.671110610E2,1.239512339E-1,-6.183203310E-2,-9.256739169E-3
1.671209920E2,1.177518815E-1,-8.105167001E-2,1.636173949E-2
1.671309220E2,1.308469027E-1,-7.614959031E-2,6.224720925E-2
1.671408530E2,1.568950564E-1,-5.283762142E-2,1.252153665E-1
1.671507840E2,1.846553087E-1,-1.911907271E-2,1.920703053E-1
1.671607140E2,2.092334777E-1,1.027482376E-2,2.609208226E-1
1.671706450E2,2.395098954E-1,4.022420198E-2,3.237802088E-1
1.671805750E2,2.642289996E-1,8.111611754E-2,3.793311715E-1
1.671905060E2,2.817962766E-1,1.272391379E-1,4.280899167E-1
1.672004360E2,2.788237333E-1,1.655208766E-1,4.700873494E-1
1.672103670E2,2.561447918E-1,1.804457605E-1,5.007933378E-1
1.672202980E2,2.282215953E-1,1.607610434E-1,5.149701834E-1
1.672302280E2,1.927560121E-1,1.343134493E-1,5.154556632E-1
1.672401590E2,1.543180346E-1,1.032012105E-1,5.019747019E-1
1.672500890E2,1.036013290E-1,5.245973542E-2,4.804078937E-1
1.672600200E2,4.478446394E-2,-2.597536705E-2,4.608683586E-1
1.672699500E2,-9.534702636E-3,-1.003212333E-1,4.362444878E-1
1.672798810E2,-5.636004359E-2,-1.726925671E-1,3.913754821E-1
1.672898110E2,-1.052902937E-1,-2.409608364E-1,3.230688572E-1
1.672997420E2,-1.497957110E-1,-3.000241816E-1,2.366966754E-1
1.673096730E2,-2.050419301E-1,-3.478263021E-1,1.225727722E-1
1.673196030E2,-2.584163249E-1,-3.713980615E-1,4.232485592E-2
1.673295340E2,-2.980124950E-1,-3.845085204E-1,-5.202979781E-3
1.673394640E2,-3.394756317E-1,-3.824389279E-1,3.093491308E-3
1.673493950E2,-4.361598492E-1,-3.828919232E-1,4.416503012E-2
1.673593250E2,-5.999658108E-1,-4.420926869E-1,7.997826487E-2
1.673692560E2,-7.690304518E-1,-4.951111674E-1,9.068603814E-2
1.673791860E2,-8.593242168E-1,-5.133659244E-1,7.514505833E-2
1.673891170E2,-8.306598067E-1,-4.941139221E-1,3.561495990E-2
1.673990480E2,-7.036093473E-1,-4.317276180E-1,-2.467541583E-2
1.674089780E2,-5.525676608E-1,-3.704290986E-1,-9.185578674E-2
1.674189090E2,-4.312338233E-1,-3.436453938E-1,-1.563098282E-1
1.674288390E2,-3.737971485E-1,-3.044843972E-1,-2.220970988E-1
1.674387700E2,-3.702861965E-1,-2.416753918E-1,-2.931493521E-1
1.674487000E2,-3.946354985E-1,-1.411450505E-1,-3.535873890E-1
1.674586310E2,-4.024003446E-1,1.197157614E-2,-3.908136189E-1
1.674685620E2,-3.724802434E-1,1.213747635E-1,-4.248067439E-1
1.674784920E2,-2.963751554E-1,1.983814687E-1,-4.731753469E-1
1.674884230E2,-1.952165812E-1,2.774153352E-1,-5.169614553E-1
1.674983530E2,-8.361597359E-2,3.693207204E-1,-5.395699143E-1
1.675082840E2,2.442180738E-2,4.466101825E-1,-5.576030016E-1
1.675182140E2,1.318269521E-1,5.035060644E-1,-5.908211470E-1
1.675281450E2,2.229267657E-1,5.619525909E-1,-6.124071479E-1
1.675380750E2,2.966584563E-1,6.050009131E-1,-6.150191426E-1
1.675480060E2,3.603111804E-1,6.220616698E-1,-5.973165631E-1
1.675579370E2,4.284789562E-1,5.941006541E-1,-5.545404553E-1
1.675678670E2,4.945873916E-1,5.290550590E-1,-4.790787399E-1
1.675777980E2,5.716233253E-1,4.576791525E-1,-3.919879794E-1
1.675877280E2,6.467689276E-1,3.878419995E-1,-2.982601523E-1
1.675976590E2,7.049892545E-1,3.147172630E-1,-1.943788379E-1
1.676075890E2,7.568037510E-1,2.395458072E-1,-8.804839849E-2
1.676175200E2,8.022540212E-1,1.661264300E-1,8.680650964E-3
1.676274500E2,8.455224037E-1,1.048516259E-1,8.620899916E-2
1.676373810E2,8.845673203E-1,7.530789077E-2,1.358145028E-1
1.676473120E2,9.120692611E-1,9.983533621E-2,1.677444726E-1
1.676572420E2,9.053203464E-1,1.668006480E-1,1.880360842E-1
1.676671730E2,8.709152341E-1,2.597353756E-1,1.874523163E-1
1.676771030E2,8.244580030E-1,3.787664771E-1,1.679328382E-1
1.676870340E2,7.693707347E-1,4.902147055E-1,1.206819862E-1
1.676969640E2,7.115457058E-1,5.421828628E-1,6.566978991E-2
1.677068950E2,6.401844621E-1,5.131744146E-1,1.560582034E-2
1.677168260E2,5.517306328E-1,4.063564539E-1,-3.167652339E-2
1.677267560E2,4.691795111E-1,2.634914517E-1,-6.566751748E-2
1.677366870E2,3.988856077E-1,1.390320063E-1,-9.167971462E-2
1.677466170E2,3.338621259E-1,5.461805314E-2,-1.052900627E-1
1.677565480E2,2.685154378E-1,1.125844754E-2,-1.252167225E-1
1.677664780E2,1.953037977E-1,-8.356799372E-3,-1.430804133E-1
1.677764090E2,1.163105369E-1,-1.987212710E-2,-1.701714844E-1
1.677863390E2,4.409838840E-2,-2.374942414E-2,-1.885406375E-1
1.677962700E2,-5.945216399E-3,-7.821956649E-3,-1.751752496E-1
1.678062010E2,-3.947521374E-2,1.677538967E-3,-1.282269061E-1
1.678161310E2,-7.471892983E-2,-2.044253610E-2,-7.959451526E-2
1.678260620E2,-1.102574840E-1,-6.983352453E-2,-3.536579758E-2
1.678359920E2,-1.489403099E-1,-1.244418845E-1,-1.031414419E-2
1.678459230E2,-1.984620541E-1,-1.755173206E-1,-2.926413529E-2
1.678558530E2,-2.384819537E-1,-2.010394931E-1,-8.206695318E-2
1.678657840E2,-2.642946541E-1,-1.444031149E-1,-1.538002640E-1
1.678757140E2,-3.063671589E-1,-1.048512161E-1,-2.253392786E-1
1.678856450E2,-3.984821737E-1,-1.234041303E-1,-3.003179133E-1
1.678955760E2,-5.182580352E-1,-2.212942243E-1,-3.600630462E-1
1.679055060E2,-6.101179123E-1,-3.426105380E-1,-3.680200577E-1
1.679154370E2,-6.289405823E-1,-4.033605158E-1,-3.008529544E-1
1.679253670E2,-6.067375541E-1,-4.086295962E-1,-1.912063658E-1
1.679352980E2,-5.718061924E-1,-4.043293595E-1,-7.621137053E-2
1.679452280E2,-5.143879056E-1,-3.718127012E-1,5.990019999E-3
1.679551590E2,-4.369631112E-1,-2.744211853E-1,3.755197674E-2
1.679650890E2,-3.760811388E-1,-1.418519467E-1,2.280339226E-2
1.679750200E2,-3.602776527E-1,-2.287422307E-2,-2.031746879E-2
1.679849510E2,-3.833989501E-1,5.154701695E-2,-6.216584891E-2
1.679948810E2,-3.971804082E-1,7.585970312E-2,-8.498517424E-2
1.680048120E2,-3.493804038E-1,1.192806810E-1,-7.369496673E-2
1.680147420E2,-2.229387313E-1,2.533805668E-1,-1.786036044E-2
1.680246730E2,-7.530640066E-2,4.116373062E-1,7.056111097E-2
1.680346030E2,1.938132383E-2,4.217510819E-1,1.526094973E-1
1.680445340E2,1.588539220E-2,2.201785594E-1,2.258869112E-1
1.680544641E2,-3.964979574E-2,-6.347599626E-2,2.920460403E-1
1.680643951E2,-4.727735743E-2,-2.292838842E-1,3.321119845E-1
1.680743261E2,3.173268214E-2,-2.135846466E-1,3.284294605E-1
1.680842561E2,1.384282410E-1,-1.373034567E-1,2.409744412E-1
1.680941871E2,2.176027298E-1,-8.244721591E-2,7.558823377E-2
1.681041171E2,2.527998686E-1,-2.871847712E-2,-8.513993025E-2
1.681140481E2,2.571979463E-1,2.571590431E-2,-1.630961895E-1
1.681239781E2,2.248900533E-1,4.528747499E-2,-1.602527350E-1
1.681339091E2,1.879442781E-1,5.286730826E-2,-1.031403989E-1
1.681438401E2,1.635739654E-1,6.062882394E-2,-6.256196648E-3
1.681537701E2,1.657274663E-1,5.653785914E-2,9.735269099E-2
1.681637011E2,1.734634191E-1,2.172901109E-2,1.580021828E-1
1.681736311E2,1.774659008E-1,-6.048576906E-2,1.590207517E-1
1.681835621E2,1.723678112E-1,-1.634126902E-1,1.144016162E-1
1.681934921E2,1.514371485E-1,-2.409747094E-1,6.303491443E-2
1.682034231E2,1.092026159E-1,-2.659152150E-1,3.209670633E-2
1.682133531E2,7.147691399E-2,-2.488375753E-1,3.329496831E-2
1.682232841E2,4.757211357E-2,-1.907862574E-1,6.266670674E-2
1.682332151E2,4.720083252E-2,-1.139532477E-1,1.115635559E-1
1.682431451E2,5.962181464E-2,-2.262040228E-2,1.709845364E-1
1.682530761E2,8.134043962E-2,5.627340078E-2,2.426514775E-1
1.682630061E2,9.950612485E-2,1.145281866E-1,3.145754635E-1
1.682729371E2,1.199005395E-1,1.565694064E-1,3.772700727E-1
1.682828671E2,1.181202158E-1,1.886429191E-1,4.312086701E-1
1.682927981E2,9.332995117E-2,2.136476487E-1,4.640913904E-1
1.683027281E2,5.506431311E-2,2.277261913E-1,4.786314368E-1
1.683126591E2,3.416219493E-3,2.318144888E-1,4.834550023E-1
1.683225901E2,-5.743435025E-2,2.087105066E-1,4.843695462E-1
1.683325201E2,-1.237124875E-1,1.624197811E-1,4.735969603E-1
1.683424511E2,-1.890366226E-1,8.311749995E-2,4.558315575E-1
1.683523811E2,-2.657070458E-1,-4.043868929E-2,4.229940176E-1
1.683623121E2,-3.463568687E-1,-1.866089404E-1,3.887891769E-1
1.683722421E2,-4.111694396E-1,-3.196948767E-1,3.819853663E-1
1.683821731E2,-4.349024892E-1,-4.116335809E-1,4.224281311E-1
1.683921031E2,-4.400938749E-1,-5.001726747E-1,4.857307374E-1
1.684020341E2,-4.494415522E-1,-6.103671193E-1,5.167989135E-1
1.684119651E2,-4.549644589E-1,-7.236869335E-1,4.855761826E-1
1.684218951E2,-4.553152025E-1,-8.059852719E-1,4.073157310E-1
1.684318261E2,-4.734725952E-1,-8.214988112E-1,3.032935560E-1
1.684417561E2,-5.188395381E-1,-7.751363516E-1,1.969692409E-1
1.684516871E2,-6.097767353E-1,-6.939160824E-1,1.045836881E-1
1.684616171E2,-7.129923105E-1,-5.894873738E-1,5.542520434E-2
1.684715481E2,-7.788023353E-1,-4.633201659E-1,4.106589407E-2
1.684814781E2,-7.585833669E-1,-3.271974921E-1,3.777076304E-2
1.684914091E2,-6.601023674E-1,-2.064004540E-1,2.438096143E-2
1.685013401E2,-5.291699171E-1,-1.079250202E-1,-3.071851097E-2
1.685112701E2,-4.188963771E-1,-3.894810006E-2,-1.219875887E-1
1.685212011E2,-3.797431290E-1,-5.888148677E-3,-2.247392684E-1
1.685311311E2,-4.019171894E-1,2.199835703E-2,-3.323209584E-1
1.685410621E2,-4.277440012E-1,8.909776807E-2,-4.143569767E-1
1.685509921E2,-4.060568511E-1,1.601626426E-1,-4.571108818E-1
1.685609231E2,-3.369779289E-1,1.918534636E-1,-4.849355817E-1
1.685708531E2,-2.608450949E-1,1.898530126E-1,-5.210002661E-1
1.685807841E2,-1.884657145E-1,1.948919892E-1,-5.567681193E-1
1.685907151E2,-1.291805953E-1,2.424185127E-1,-6.018993855E-1
1.686006451E2,-8.178032935E-2,3.284260929E-1,-6.801550388E-1
1.686105761E2,-4.200118035E-2,4.330610931E-1,-7.770794034E-1
1.686205061E2,-2.623677952E-3,5.212878585E-1,-8.354641795E-1
1.686304371E2,3.866455331E-2,5.841040015E-1,-8.518267870E-1
1.686403671E2,8.351085335E-2,5.852617025E-1,-8.134314418E-1
1.686502981E2,1.476407796E-1,5.314061046E-1,-7.290217876E-1
1.686602281E2,2.439199090E-1,4.613018930E-1,-6.150523424E-1
1.686701591E2,3.633592129E-1,3.999089599E-1,-4.851576984E-1
1.686800901E2,4.941792786E-1,3.477996886E-1,-3.401118219E-1
1.686900201E2,6.183900237E-1,3.097160459E-1,-1.866412163E-1
1.686999511E2,7.169360518E-1,3.042368591E-1,-3.706743568E-2
1.687098811E2,7.729732394E-1,3.085546494E-1,7.862960547E-2
1.687198121E2,8.008623719E-1,3.192930520E-1,1.551478058E-1
1.687297421E2,8.035736084E-1,3.487511873E-1,2.064608186E-1
1.687396731E2,7.874265909E-1,3.956649005E-1,2.347140312E-1
1.687496031E2,7.492899895E-1,4.428642988E-1,2.526882589E-1
1.687595341E2,7.094222307E-1,4.835257232E-1,2.698842883E-1
1.687694651E2,6.642791629E-1,4.946359098E-1,2.812908292E-1
1.687793951E2,6.211279631E-1,4.457296133E-1,2.890882790E-1
1.687893261E2,5.760920644E-1,3.616871834E-1,2.917590141E-1
1.687992561E2,5.260419846E-1,2.421810180E-1,2.938421369E-1
1.688091871E2,4.684353471E-1,1.050468832E-1,2.884235680E-1
1.688191171E2,4.000568390E-1,-3.108778410E-2,2.629903853E-1
1.688290481E2,3.280185461E-1,-1.422102302E-1,2.234319597E-1
1.688389781E2,2.642645836E-1,-1.999204010E-1,1.660293788E-1
1.688489091E2,2.042272836E-1,-1.910320669E-1,1.127089411E-1
1.688588401E2,1.457043141E-1,-1.590083539E-1,7.405901700E-2
1.688687701E2,6.703274697E-2,-1.401913464E-1,4.457723349E-2
1.688787011E2,-6.660642568E-3,-1.495321244E-1,4.024586827E-2
1.688886311E2,-6.238329038E-2,-1.821451932E-1,6.007523090E-2
1.688985621E2,-8.833553642E-2,-2.184574008E-1,9.267951548E-2
1.689084921E2,-8.841803670E-2,-2.504336536E-1,1.324411035E-1
1.689184231E2,-9.893965721E-2,-2.796048522E-1,1.632011384E-1
1.689283531E2,-1.312186122E-1,-2.989641428E-1,1.558217257E-1
1.689382841E2,-1.864781380E-1,-3.245778978E-1,1.119469404E-1
1.689482151E2,-2.648659050E-1,-3.606956899E-1,3.494004160E-2
1.689581451E2,-3.588781357E-1,-3.963133395E-1,-8.676562458E-2
1.689680761E2,-4.546975791E-1,-4.447391927E-1,-2.270808071E-1
1.689780061E2,-5.305830240E-1,-4.540570676E-1,-3.553751111E-1
1.689879371E2,-5.969360471E-1,-4.433665276E-1,-4.452988207E-1
1.689978671E2,-6.663542390E-1,-4.246748686E-1,-4.889722764E-1
1.690077981E2,-7.105783224E-1,-3.867832422E-1,-4.789506793E-1
1.690177281E2,-7.093503475E-1,-3.269289434E-1,-4.058969617E-1
1.690276591E2,-6.371999979E-1,-2.541512251E-1,-2.973171771E-1
1.690375891E2,-5.290945768E-1,-1.804807186E-1,-1.966819167E-1
1.690475201E2,-4.189566672E-1,-1.435439140E-1,-1.230189651E-1
1.690574512E2,-3.236626387E-1,-1.149991006E-1,-7.595744729E-2
1.690673812E2,-2.320499867E-1,-3.121335804E-2,-3.956577182E-2
1.690773122E2,-1.431075931E-1,1.457038820E-1,-1.475336589E-2
1.690872422E2,-6.426039338E-2,3.645958006E-1,-1.005282439E-2
1.690971732E2,-3.016021661E-2,4.750352204E-1,-1.887880638E-2
1.691071032E2,-5.123580247E-2,4.172280133E-1,-3.237440437E-2
1.691170342E2,-8.255564421E-2,2.862146199E-1,-2.517348155E-2
