"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.367986670E2,-2.116598511E-1,2.370470581E0,3.939058685E0
1.368085980E2,-1.794767761E-1,2.524649963E0,4.232897644E0
1.368185280E2,-6.646179199E-2,2.642454987E0,4.658762054E0
1.368284590E2,1.697470093E-1,2.737357635E0,5.115761719E0
1.368383900E2,3.158432007E-1,2.861150208E0,5.650599518E0
1.368483200E2,3.713777161E-1,2.995271301E0,6.412515106E0
1.368582510E2,5.310955811E-1,3.111130371E0,7.394772491E0
1.368681810E2,7.640112305E-1,3.261268158E0,8.493038635E0
1.368781120E2,8.253836060E-1,3.472029877E0,9.450597382E0
1.368880430E2,8.066725159E-1,3.655847626E0,1.029184799E1
1.368979730E2,8.470884705E-1,3.789669342E0,1.104852448E1
1.369079040E2,7.999365234E-1,3.943998413E0,1.168500092E1
1.369178340E2,8.116122437E-1,4.025279388E0,1.221609650E1
1.369277650E2,9.258247375E-1,4.116439819E0,1.284314255E1
1.369376960E2,1.145717468E0,4.213138733E0,1.360356125E1
1.369476260E2,1.375938721E0,4.250860291E0,1.444496155E1
1.369575570E2,1.612596588E0,4.250860291E0,1.525253220E1
1.369674870E2,1.655706940E0,4.213288422E0,1.570953186E1
1.369774180E2,1.524878998E0,4.211192780E0,1.556867477E1
1.369873490E2,1.390009460E0,4.383035431E0,1.453716980E1
1.369972790E2,1.326990509E0,4.349056091E0,1.311662384E1
1.370072100E2,1.287921753E0,4.160597992E0,1.246323257E1
1.370171400E2,1.078656921E0,3.953877869E0,1.297561707E1
1.370270710E2,8.222401428E-1,3.730242920E0,1.407059006E1
1.370370020E2,5.797444153E-1,3.347488861E0,1.474433899E1
1.370469320E2,4.326004028E-1,2.915636902E0,1.435439987E1
1.370568630E2,4.375401306E-1,2.537822571E0,1.296229477E1
1.370667930E2,5.025050354E-1,2.250270538E0,1.150073410E1
1.370767240E2,5.710624695E-1,2.123933258E0,1.077818665E1
1.370866540E2,6.635700989E-1,2.024689636E0,1.067984116E1
1.370965850E2,6.822811890E-1,1.916165314E0,1.054961197E1
1.371065160E2,4.611909485E-1,1.842668152E0,1.025592270E1
1.371164460E2,1.839674377E-1,1.725910950E0,9.912536774E0
1.371263770E2,2.350112915E-2,1.619931335E0,9.670490112E0
1.371363070E2,-4.340972900E-3,1.578617249E0,9.666448517E0
1.371462380E2,6.825805664E-2,1.556163940E0,9.824968872E0
1.371561690E2,1.477427673E-1,1.504371643E0,9.970615997E0
1.371660990E2,2.435435486E-1,1.453926544E0,9.957144012E0
1.371760300E2,3.155438232E-1,1.401834869E0,9.642198944E0
1.371859600E2,3.104544067E-1,1.423390045E0,9.001830597E0
1.371958910E2,2.314187622E-1,1.485810242E0,8.088280334E0
1.372058220E2,1.645079041E-1,1.556163940E0,7.084467773E0
1.372157520E2,9.894424438E-2,1.600920868E0,6.126609650E0
1.372256830E2,5.089416504E-2,1.639390869E0,5.213059387E0
1.372356130E2,-8.083190918E-2,1.672172699E0,4.543202362E0
1.372455440E2,-2.176473999E-1,1.678908691E0,4.181704102E0
1.372554750E2,-4.692741394E-1,1.708547058E0,4.092190247E0
1.372654050E2,-6.557862854E-1,1.769470367E0,4.095034332E0
1.372753360E2,-6.984475708E-1,1.864971771E0,4.085753632E0
1.372852660E2,-7.464976501E-1,2.057321777E0,4.031266937E0
1.372951970E2,-8.391549683E-1,2.284249878E0,3.899690552E0
1.373051280E2,-9.235794067E-1,2.488275604E0,3.722159729E0
1.373150580E2,-9.505233765E-1,2.625839539E0,3.657045135E0
1.373249890E2,-9.223818970E-1,2.708767090E0,3.758534088E0
1.373349190E2,-9.427395630E-1,2.805765381E0,4.060905304E0
1.373448500E2,-8.150550842E-1,2.886148224E0,4.479135590E0
1.373547810E2,-5.807922363E-1,2.939287720E0,4.954397278E0
1.373647110E2,-4.285588074E-1,3.043321381E0,5.731281738E0
1.373746420E2,-3.011737061E-1,3.184477844E0,6.823560333E0
1.373845720E2,-1.621128845E-1,3.334765320E0,8.172854462E0
1.373945030E2,1.140628052E-1,3.477268982E0,9.676627350E0
1.374044330E2,4.333488464E-1,3.628304901E0,1.110645401E1
1.374143640E2,6.891668701E-1,3.834875336E0,1.222328156E1
1.374242950E2,1.008602600E0,4.071084137E0,1.291604095E1
1.374342250E2,1.369053040E0,4.255051575E0,1.319685699E1
1.374441560E2,1.564546509E0,4.403991852E0,1.322948914E1
1.374540870E2,1.523681488E0,4.481081543E0,1.339788895E1
1.374640170E2,1.327888641E0,4.496349792E0,1.393497208E1
1.374739480E2,1.075812836E0,4.522994385E0,1.467817657E1
1.374838780E2,9.852511597E-1,4.425996094E0,1.534144730E1
1.374938090E2,1.049916687E0,4.205504608E0,1.579934509E1
1.375037390E2,1.081800385E0,4.015399933E0,1.619841522E1
1.375136700E2,1.123114471E0,3.847299500E0,1.677157333E1
1.375236010E2,1.219514008E0,3.632645874E0,1.745789612E1
1.375335310E2,1.291514282E0,3.269051971E0,1.788181458E1
1.375434620E2,1.216370544E0,2.874322815E0,1.754531433E1
1.375533920E2,8.728349304E-1,2.555785217E0,1.626293106E1
1.375633230E2,5.767506409E-1,2.295775909E0,1.459524902E1
1.375732540E2,4.547543335E-1,2.154469757E0,1.330388443E1
1.375831840E2,4.418811035E-1,2.017803955E0,1.244526993E1
1.375931150E2,5.059478760E-1,1.770218811E0,1.171029831E1
1.376030450E2,5.801934814E-1,1.533111877E0,1.110136459E1
1.376129760E2,7.747888184E-1,1.299447784E0,1.076052338E1
1.376229070E2,1.084494781E0,1.150058441E0,1.058044785E1
1.376328370E2,1.375938721E0,1.140029297E0,1.019889130E1
1.376427680E2,1.568588104E0,1.175505524E0,9.490414581E0
1.376526980E2,1.647324371E0,1.210382996E0,8.554261322E0
1.376626290E2,1.603615265E0,1.311273193E0,7.601791992E0
1.376725600E2,1.427281952E0,1.389710083E0,6.653813324E0
1.376824900E2,1.153351593E0,1.476679230E0,5.720204773E0
1.376924210E2,8.635542297E-1,1.578317871E0,4.920717316E0
1.377023510E2,5.402265930E-1,1.707199860E0,4.324956207E0
1.377122820E2,3.028202820E-1,1.818418579E0,3.932472382E0
1.377222120E2,1.068777466E-1,1.944157104E0,3.750301208E0
1.377321430E2,-2.125579834E-2,2.051783295E0,3.732937317E0
1.377420740E2,-9.415420532E-2,2.140099640E0,3.818259888E0
1.377520040E2,-1.591191101E-1,2.243684235E0,3.962559814E0
1.377619350E2,-9.819580078E-2,2.310295715E0,4.160298615E0
1.377718650E2,2.933898926E-2,2.366279297E0,4.334835663E0
1.377817960E2,8.831634521E-3,2.445764008E0,4.513414307E0
1.377917270E2,4.086502075E-2,2.487826538E0,4.699477386E0
1.378016570E2,2.089654541E-1,2.520159302E0,5.012177124E0
1.378115880E2,3.450325012E-1,2.628833313E0,5.465883636E0
1.378215180E2,4.017645264E-1,2.794389038E0,5.897136841E0
1.378314490E2,4.978646851E-1,2.955304413E0,6.137836304E0
1.378413800E2,6.768923950E-1,3.098406830E0,6.222560120E0
1.378513100E2,8.053253174E-1,3.209625549E0,6.385720825E0
1.378612410E2,8.349636841E-1,3.288511505E0,6.846462708E0
1.378711710E2,8.547225952E-1,3.340004425E0,7.561825104E0
1.378811020E2,6.945556641E-1,3.392844543E0,8.577612762E0
1.378910330E2,6.077362061E-1,3.395988007E0,9.499695282E0
1.379009630E2,5.459147644E-1,3.410956879E0,1.019904099E1
1.379108940E2,6.102809143E-1,3.470383301E0,1.060275146E1
1.379208240E2,7.581733704E-1,3.637136536E0,1.070947952E1
1.379307550E2,8.872050476E-1,3.886517944E0,1.072010742E1
1.379406850E2,1.103205872E0,4.154311066E0,1.102966370E1
1.379506160E2,1.340163116E0,4.344415741E0,1.164653091E1
1.379605470E2,1.394051056E0,4.365222473E0,1.232342331E1
1.379704770E2,1.292412415E0,4.268822937E0,1.278191986E1
1.379804080E2,1.118474121E0,4.167483673E0,1.305046143E1
1.379903380E2,1.110390930E0,4.213887177E0,1.308488983E1
1.380002690E2,1.178798676E0,4.476141815E0,1.282787430E1
1.380102000E2,1.235081635E0,4.730462952E0,1.253074219E1
1.380201300E2,1.362017670E0,4.735702057E0,1.268776566E1
1.380300610E2,1.344803467E0,4.615052948E0,1.357167755E1
1.380399910E2,1.118923187E0,4.405189362E0,1.490091339E1
1.380499220E2,9.330097961E-1,3.948189697E0,1.586835159E1
1.380598530E2,8.376580811E-1,3.467838593E0,1.611578705E1
1.380697830E2,8.180488586E-1,3.076103210E0,1.530746796E1
1.380797140E2,7.881111145E-1,2.788102112E0,1.371043900E1
1.380896440E2,6.420149231E-1,2.649490356E0,1.216295700E1
1.380995750E2,4.402345276E-1,2.614463196E0,1.111259125E1
1.381095060E2,4.105961609E-1,2.465373230E0,1.015877472E1
1.381194360E2,3.589535522E-1,2.257156219E0,9.202712860E0
1.381293670E2,2.149530029E-1,2.085014191E0,8.411158905E0
1.381392970E2,1.137634277E-2,1.979783020E0,8.049061890E0
1.381492280E2,-1.493893433E-1,1.933080139E0,8.138575745E0
1.381591580E2,-1.739382935E-1,1.918560333E0,8.372988281E0
1.381690890E2,-1.558259583E-1,1.910177765E0,8.456065521E0
1.381790200E2,-1.874102783E-1,1.916764069E0,8.358169098E0
1.381889500E2,-1.954934692E-1,1.916913757E0,8.171806641E0
1.381988810E2,-1.511856079E-1,1.903292084E0,7.993527374E0
1.382088110E2,-8.681945801E-2,1.883533173E0,7.708669739E0
1.382187420E2,-2.395019531E-2,1.866917725E0,7.259753265E0
1.382286730E2,3.921844482E-2,1.854643250E0,6.744524689E0
1.382386030E2,1.407073975E-1,1.868115234E0,6.194718018E0
1.382485340E2,2.318678284E-1,1.912273407E0,5.664819946E0
1.382584640E2,2.887495422E-1,1.974094849E0,5.144501953E0
1.382683950E2,2.558180237E-1,2.024989014E0,4.634961548E0
1.382783260E2,2.128573608E-1,2.091899872E0,4.214934998E0
1.382882560E2,1.071771240E-1,2.195185089E0,3.941154327E0
1.382981870E2,2.589614868E-2,2.309696960E0,3.714675293E0
1.383081170E2,-1.466949463E-2,2.398013306E0,3.468587036E0
1.383180480E2,-1.237925720E-1,2.484683075E0,3.363954620E0
1.383279780E2,-2.670446777E-1,2.594704285E0,3.630849609E0
1.383379090E2,-3.299139404E-1,2.711311798E0,4.159999237E0
1.383478400E2,-2.408491516E-1,2.788850555E0,4.687053223E0
1.383577700E2,-8.981323242E-3,2.880010986E0,5.182672577E0
1.383677010E2,1.808239746E-1,2.992127838E0,5.761369171E0
1.383776310E2,2.387535095E-1,3.041225739E0,6.631509705E0
1.383875620E2,3.649411011E-1,3.048410797E0,7.967182159E0
1.383974930E2,5.191204834E-1,3.127147064E0,9.527387695E0
1.384074230E2,7.252418518E-1,3.244652710E0,1.090826614E1
1.384173540E2,1.019230499E0,3.381019135E0,1.206850342E1
1.384272840E2,1.158590698E0,3.528911591E0,1.303040314E1
1.384372150E2,1.365310822E0,3.625311127E0,1.374127487E1
1.384471460E2,1.690883789E0,3.689677277E0,1.396251480E1
1.384570760E2,1.952988739E0,3.807033234E0,1.359143646E1
1.384670070E2,2.085014191E0,3.913162537E0,1.301932617E1
1.384769370E2,2.082170105E0,4.067491608E0,1.267564087E1
1.384868680E2,1.985471191E0,4.206851807E0,1.264375717E1
1.384967980E2,1.915267181E0,4.187541962E0,1.275228149E1
1.385067290E2,1.810036011E0,4.060905304E0,1.297352142E1
1.385166600E2,1.598226471E0,3.890858917E0,1.335792206E1
1.385265900E2,1.414857788E0,3.805985413E0,1.393601990E1
1.385365210E2,1.410067749E0,3.801644440E0,1.467623062E1
1.385464510E2,1.545985107E0,3.814817047E0,1.546943115E1
1.385563820E2,1.632056122E0,3.729644165E0,1.608824432E1
1.385663130E2,1.596430206E0,3.520678711E0,1.625709320E1
1.385762430E2,1.426234131E0,3.114722900E0,1.613913849E1
1.385861740E2,1.138831787E0,2.684667206E0,1.572420135E1
1.385961040E2,7.708969116E-1,2.347717896E0,1.501796997E1
1.386060350E2,5.743556213E-1,2.005529480E0,1.404229889E1
1.386159660E2,5.489085388E-1,1.739382935E0,1.286814056E1
1.386258961E2,5.439688110E-1,1.555714874E0,1.172287216E1
1.386358271E2,5.078938293E-1,1.392404480E0,1.076336746E1
1.386457571E2,5.017565918E-1,1.236578522E0,9.953551483E0
1.386556881E2,6.215075684E-1,1.149908752E0,9.275012512E0
1.386656181E2,8.458909607E-1,1.185085602E0,8.636290741E0
1.386755491E2,1.046623535E0,1.297202454E0,7.969726868E0
1.386854801E2,1.186881866E0,1.451830902E0,7.287595367E0
1.386954101E2,1.209335175E0,1.632205811E0,6.632407837E0
1.387053411E2,1.161584473E0,1.767075348E0,6.079607391E0
1.387152711E2,1.103654938E0,1.851499786E0,5.590724030E0
1.387252021E2,9.605525208E-1,1.937870178E0,5.215005341E0
1.387351331E2,7.851173401E-1,1.977837067E0,4.955894165E0
1.387450631E2,6.048921204E-1,1.982627106E0,4.802014160E0
1.387549941E2,4.496649170E-1,1.971400452E0,4.719984741E0
1.387649241E2,3.240760803E-1,1.929637299E0,4.665048981E0
1.387748551E2,2.824626160E-1,1.885329437E0,4.699627075E0
1.387847851E2,2.854563904E-1,1.890119476E0,4.750221863E0
1.387947161E2,2.375559998E-1,1.901046753E0,4.745431824E0
1.388046471E2,1.954934692E-1,1.943408661E0,4.655917969E0
1.388145771E2,2.649490356E-1,2.036215668E0,4.506528625E0
1.388245081E2,3.703298950E-1,2.212249603E0,4.383783875E0
1.388344381E2,4.438270569E-1,2.451601868E0,4.407584381E0
1.388443691E2,4.546046448E-1,2.672542419E0,4.532125397E0
1.388543001E2,4.956193542E-1,2.864443359E0,4.770579529E0
1.388642301E2,6.032455444E-1,3.039429474E0,5.146447906E0
1.388741611E2,7.414082336E-1,3.157084808E0,5.602100372E0
1.388840911E2,9.211843872E-1,3.224444733E0,6.133046265E0
1.388940221E2,9.512718201E-1,3.298840027E0,6.810836792E0
1.389039531E2,9.083111572E-1,3.293002167E0,7.675738220E0
1.389138831E2,9.189390564E-1,3.321742401E0,8.617280273E0
1.389238141E2,1.071471863E0,3.478765869E0,9.433981934E0
1.389337441E2,1.207688599E0,3.723806305E0,9.991871796E0
1.389436751E2,1.353186035E0,4.007915497E0,1.027388535E1
1.389536051E2,1.464404755E0,4.270170135E0,1.049362839E1
1.389635361E2,1.491348724E0,4.458179169E0,1.086171295E1
1.389734671E2,1.374441833E0,4.535717926E0,1.147528702E1
1.389833971E2,1.231788483E0,4.506079559E0,1.224483673E1
1.389933281E2,1.120569763E0,4.396507416E0,1.310345123E1
1.390032581E2,1.203946381E0,4.346960449E0,1.389335861E1
1.390131891E2,1.341360626E0,4.464316406E0,1.437490723E1
1.390231201E2,1.415606232E0,4.693340149E0,1.447295334E1
1.390330501E2,1.478176117E0,4.808899841E0,1.438328979E1
1.390429811E2,1.653162231E0,4.693789215E0,1.449346069E1
1.390529111E2,1.731299744E0,4.501588898E0,1.511392044E1
1.390628421E2,1.542841644E0,4.292922821E0,1.592253891E1
1.390727721E2,1.213526459E0,3.927682343E0,1.631816620E1
1.390827031E2,9.388476562E-1,3.403921509E0,1.624182495E1
1.390926341E2,6.065386963E-1,2.973267059E0,1.530387543E1
1.391025641E2,3.119512939E-1,2.655477905E0,1.360655502E1
1.391124951E2,2.025288391E-1,2.441423035E0,1.194261520E1
1.391224251E2,1.103205872E-1,2.389630737E0,1.070049820E1
1.391323561E2,1.676513672E-2,2.332599335E0,9.810598755E0
1.391422871E2,-5.867797852E-2,2.209555206E0,9.145082703E0
1.391522171E2,-1.670526123E-1,2.073488159E0,8.680748291E0
1.391621481E2,-3.841012573E-1,1.951042786E0,8.640032959E0
1.391720781E2,-5.671705627E-1,1.858235779E0,8.990903320E0
1.391820091E2,-7.033872986E-1,1.799857178E0,9.399852905E0
1.391919391E2,-7.936495972E-1,1.736987915E0,9.516161041E0
1.392018701E2,-8.014334106E-1,1.661245422E0,9.359287262E0
1.392118011E2,-7.490423584E-1,1.607656860E0,9.062454529E0
1.392217311E2,-6.276448059E-1,1.594035187E0,8.716523895E0
1.392316621E2,-4.884342957E-1,1.586401062E0,8.249046021E0
1.392415921E2,-3.008743286E-1,1.623673553E0,7.761659546E0
1.392515231E2,-1.761836243E-1,1.647773438E0,7.207661591E0
1.392614531E2,-1.218466187E-1,1.614991608E0,6.551126862E0
1.392713841E2,-1.014889526E-1,1.569186859E0,5.861660614E0
1.392813151E2,-9.520202637E-2,1.554816742E0,5.184768219E0
1.392912451E2,-1.351689148E-1,1.544937286E0,4.705914001E0
1.393011761E2,-2.131567383E-1,1.560953979E0,4.420756989E0
1.393111061E2,-2.975811768E-1,1.574126587E0,4.218976593E0
1.393210371E2,-3.417393494E-1,1.615889740E0,3.989653473E0
1.393309681E2,-3.692820740E-1,1.714235229E0,3.730392609E0
1.393408981E2,-3.595523071E-1,1.845512238E0,3.430865479E0
1.393508291E2,-3.417393494E-1,1.996248779E0,3.191363525E0
1.393607591E2,-3.032693481E-1,2.142943726E0,3.104993134E0
1.393706901E2,-2.796185303E-1,2.319277039E0,3.166215820E0
1.393806201E2,-1.811233521E-1,2.463726654E0,3.513044586E0
1.393905511E2,-3.906875610E-2,2.578837280E0,4.136049042E0
1.394004821E2,-5.688171387E-2,2.658920746E0,4.849914551E0
1.394104121E2,-1.038839722E-1,2.615361328E0,5.838458862E0
1.394203431E2,-2.047741699E-1,2.506387939E0,7.270381165E0
1.394302731E2,-1.781295776E-1,2.449057159E0,9.041797485E0
1.394402041E2,5.688171387E-2,2.586172028E0,1.066053131E1
1.394501351E2,2.677931213E-1,2.894081726E0,1.184037781E1
1.394600651E2,5.245092773E-1,3.232827301E0,1.251592300E1
1.394699961E2,8.571176147E-1,3.553161163E0,1.272009842E1
1.394799261E2,1.240021362E0,3.849993896E0,1.261786102E1
1.394898571E2,1.520388336E0,4.064797211E0,1.254047195E1
1.394997871E2,1.663939819E0,4.181704102E0,1.269105881E1
1.395097181E2,1.774110718E0,4.194277954E0,1.305749680E1
1.395196491E2,1.774709473E0,4.109853516E0,1.348051712E1
1.395295791E2,1.675166473E0,3.990701294E0,1.397793274E1
1.395395101E2,1.636397095E0,3.954776001E0,1.455019272E1
1.395494401E2,1.695823517E0,4.070934448E0,1.491468475E1
1.395593711E2,1.891616364E0,4.133354645E0,1.482666779E1
1.395693021E2,2.056273956E0,4.110302582E0,1.451112396E1
1.395792321E2,2.064506836E0,4.177812195E0,1.437251221E1
1.395891631E2,2.159708862E0,4.217479706E0,1.434422104E1
1.395990931E2,2.145039368E0,4.109703827E0,1.427850769E1
1.396090241E2,1.883832550E0,3.847299500E0,1.402343811E1
1.396189541E2,1.452279968E0,3.450474701E0,1.388722137E1
1.396288849E2,1.038839722E0,2.981200562E0,1.393587021E1
1.396388159E2,5.691165161E-1,2.563868408E0,1.394290558E1
1.396487459E2,2.402503967E-1,2.231559448E0,1.371986938E1
1.396586769E2,1.287322998E-1,1.941013641E0,1.321886124E1
1.396686069E2,1.203497314E-1,1.696122894E0,1.246757355E1
1.396785379E2,1.796264648E-1,1.566791840E0,1.163530426E1
1.396884689E2,2.139051819E-1,1.506766663E0,1.075962524E1
1.396983989E2,3.162922668E-1,1.463057556E0,9.947114868E0
1.397083299E2,4.855902100E-1,1.421743469E0,9.292675781E0
1.397182599E2,6.620732117E-1,1.354233856E0,8.705596619E0
1.397281909E2,7.923023987E-1,1.296753387E0,8.134833527E0
1.397381209E2,9.027726746E-1,1.316212921E0,7.527247009E0
1.397480519E2,1.006207581E0,1.421743469E0,6.987918549E0
1.397579829E2,1.136436768E0,1.549278259E0,6.515950012E0
1.397679129E2,1.183439026E0,1.720671844E0,6.001918945E0
1.397778439E2,1.114432526E0,1.843266907E0,5.461991730E0
1.397877739E2,9.189390564E-1,1.914967804E0,4.991220703E0
1.397977049E2,6.782395935E-1,1.945055237E0,4.616100769E0
1.398076349E2,4.098477173E-1,1.939965820E0,4.416416016E0
1.398175659E2,1.736389160E-1,1.950444031E0,4.351002045E0
1.398274969E2,-2.724334717E-2,2.010768585E0,4.368815002E0
1.398374269E2,-1.745370483E-1,2.088606720E0,4.410428467E0
1.398473579E2,-2.622546387E-1,2.160157928E0,4.386328583E0
1.398572879E2,-2.891986084E-1,2.182910614E0,4.339026947E0
1.398672189E2,-3.269201660E-1,2.240091705E0,4.335135040E0
1.398771489E2,-2.618055725E-1,2.345322876E0,4.481380920E0
1.398870799E2,-9.864486694E-2,2.505489807E0,4.817282410E0
1.398970109E2,6.631210327E-2,2.721790009E0,5.273383942E0
1.399069409E2,1.802252197E-1,2.921774139E0,5.708379364E0
1.399168719E2,2.811154175E-1,3.060685272E0,5.970184937E0
1.399268019E2,3.219804382E-1,3.138822784E0,6.201753387E0
1.399367329E2,3.326083374E-1,3.165766754E0,6.522536316E0
1.399466639E2,3.447331238E-1,3.174748077E0,6.969955902E0
1.399565939E2,3.918850708E-1,3.202440491E0,7.601043549E0
1.399665249E2,5.322930908E-1,3.316203918E0,8.295748901E0
1.399764549E2,7.939489746E-1,3.522175598E0,9.056916046E0
1.399863859E2,1.043629761E0,3.739224243E0,9.806257782E0
1.399963159E2,1.275198212E0,3.925437012E0,1.046384033E1
1.400062469E2,1.445693665E0,3.998784485E0,1.096155533E1
1.400161779E2,1.511556702E0,3.988755341E0,1.142888351E1
1.400261079E2,1.450184326E0,3.967349854E0,1.198467773E1
1.400360389E2,1.378483429E0,3.962410126E0,1.262295044E1
1.400459689E2,1.340612183E0,4.007765808E0,1.339399704E1
1.400558999E2,1.499132538E0,4.087250519E0,1.420695648E1
1.400658299E2,1.639091492E0,4.267026672E0,1.464853821E1
1.400757609E2,1.737137604E0,4.493356018E0,1.442445419E1
1.400856919E2,1.799857178E0,4.650379486E0,1.348979782E1
1.400956219E2,1.881886597E0,4.657714233E0,1.254241791E1
1.401055529E2,1.999990997E0,4.532275085E0,1.240365646E1
1.401154829E2,2.004481659E0,4.413122864E0,1.324341019E1
1.401254139E2,1.748963013E0,4.262536011E0,1.438493637E1
1.401353449E2,1.447938995E0,3.887116699E0,1.493579086E1
1.401452749E2,1.112636261E0,3.486250305E0,1.443163925E1
1.401552059E2,1.017134857E0,2.991678772E0,1.346869171E1
1.401651359E2,8.678952026E-1,2.674488373E0,1.233390152E1
1.401750669E2,6.089337158E-1,2.526146851E0,1.132993927E1
1.401849969E2,4.278103638E-1,2.396366730E0,1.063268921E1
1.401949279E2,3.017724609E-1,2.274969177E0,1.023676254E1
1.402048589E2,1.907034302E-1,2.097138977E0,1.006372238E1
1.402147889E2,1.481918335E-2,1.857637024E0,1.008527756E1
1.402247199E2,-2.392025757E-1,1.653162231E0,1.022613464E1
1.402346499E2,-4.634362793E-1,1.475332031E0,1.031564850E1
1.402445809E2,-5.930667114E-1,1.320254517E0,1.024140289E1
1.402545109E2,-6.710545349E-1,1.197210388E0,9.984836426E0
1.402644419E2,-6.899153137E-1,1.146465912E0,9.637259216E0
1.402743729E2,-6.438111877E-1,1.154100037E0,9.241182861E0
1.402843029E2,-4.962181091E-1,1.228495331E0,8.722511444E0
1.402942339E2,-3.264710999E-1,1.325643311E0,8.045020294E0
1.403041639E2,-2.086660767E-1,1.373094635E0,7.246281281E0
1.403140949E2,-9.610015869E-2,1.389710083E0,6.433621216E0
1.403240249E2,2.095642090E-3,1.403930511E0,5.687123566E0
1.403339559E2,4.984634399E-2,1.420246582E0,5.072351990E0
1.403438869E2,4.251159668E-2,1.452878723E0,4.601431274E0
1.403538169E2,6.990463257E-2,1.484463043E0,4.366719360E0
1.403637479E2,6.945556641E-2,1.560355225E0,4.222569122E0
1.403736779E2,1.197509766E-2,1.660347290E0,4.085005188E0
1.403836089E2,-8.741821289E-2,1.783241730E0,3.984414368E0
1.403935399E2,-1.722917175E-1,1.888323212E0,3.989653473E0
1.404034699E2,-1.993853760E-1,2.005080414E0,4.086801453E0
1.404134009E2,-2.170486450E-1,2.161804504E0,4.098028107E0
1.404233309E2,-1.239422607E-1,2.347268829E0,4.060755615E0
1.404332619E2,-1.990859985E-2,2.581381989E0,4.096531219E0
1.404431919E2,1.067280579E-1,2.774779816E0,4.393513641E0
1.404531229E2,1.829196167E-1,2.896925812E0,4.869074707E0
1.404630539E2,2.043251038E-1,2.984344025E0,5.463488617E0
1.404729839E2,2.171983337E-1,3.019820251E0,6.227649536E0
1.404829149E2,1.258882141E-1,3.007994843E0,7.206164703E0
1.404928449E2,1.466949463E-1,2.938539276E0,8.487051086E0
1.405027759E2,2.930905151E-1,2.934946747E0,9.861343231E0
1.405127059E2,5.146298218E-1,3.079096985E0,1.097802109E1
1.405226369E2,8.298742676E-1,3.374432831E0,1.176134216E1
1.405325679E2,1.219663696E0,3.752097473E0,1.219543945E1
1.405424979E2,1.610201569E0,4.158202972E0,1.241233841E1
1.405524289E2,1.925745392E0,4.460274811E0,1.262040573E1
1.405623589E2,2.038610687E0,4.540957031E0,1.299028656E1
1.405722899E2,1.891616364E0,4.468807068E0,1.352228027E1
1.405822199E2,1.670077057E0,4.320016479E0,1.440559341E1
1.405921509E2,1.506916351E0,4.254901886E0,1.540641220E1
1.406020819E2,1.476679230E0,4.329147491E0,1.621802444E1
1.406120119E2,1.765877838E0,4.418361969E0,1.655302780E1
1.406219432E2,2.083217926E0,4.383484497E0,1.627775024E1
1.406318733E2,2.210004272E0,4.358636169E0,1.588242233E1
1.406418042E2,2.478545837E0,4.467609558E0,1.573348206E1
1.406517343E2,2.766097870E0,4.593348083E0,1.549412979E1
1.406616652E2,2.773133240E0,4.430337067E0,1.467338654E1
1.406715963E2,2.260299683E0,4.065545654E0,1.343740677E1
1.406815262E2,1.532513123E0,3.580404510E0,1.230111969E1
1.406914573E2,9.264234924E-1,3.044518890E0,1.148217270E1
1.407013872E2,3.040177917E-1,2.629132690E0,1.101229980E1
1.407113183E2,-2.359094238E-1,2.310595093E0,1.083267334E1
1.407212482E2,-5.477110291E-1,1.962718506E0,1.074570419E1
1.407311792E2,-6.607260132E-1,1.625469818E0,1.068792435E1
1.407411103E2,-5.767506409E-1,1.359023895E0,1.067340454E1
1.407510402E2,-3.811074829E-1,1.161285095E0,1.069061874E1
1.407609713E2,-1.761836243E-1,1.070424042E0,1.060364960E1
1.407709012E2,-5.837860107E-3,1.043330383E0,1.026894562E1
1.407808323E2,1.281335449E-1,1.039887543E0,9.536967773E0
1.407907622E2,2.291734314E-1,1.076561279E0,8.566086731E0
1.408006933E2,3.085084534E-1,1.184187469E0,7.633825378E0
1.408106242E2,4.038601685E-1,1.350192261E0,6.822961578E0
1.408205543E2,4.647834778E-1,1.538051605E0,6.038742371E0
1.408304852E2,4.695735168E-1,1.712588654E0,5.370232544E0
1.408404153E2,4.787045288E-1,1.860481110E0,4.783752136E0
1.408503462E2,4.897814941E-1,1.989512787E0,4.309388580E0
1.408602763E2,4.890330505E-1,2.124532013E0,3.974385223E0
1.408702073E2,4.953199768E-1,2.236798553E0,3.810027008E0
1.408801382E2,5.333409119E-1,2.330653381E0,3.773502960E0
1.408900683E2,5.769003296E-1,2.414778442E0,3.830833740E0
1.408999992E2,5.992039490E-1,2.501897278E0,3.938160553E0
1.409099293E2,5.876779175E-1,2.530038757E0,3.997287598E0
1.409198602E2,6.171665955E-1,2.528092804E0,3.988156586E0
1.409297903E2,6.716532898E-1,2.522554321E0,3.994593201E0
1.409397212E2,6.858737183E-1,2.565514984E0,4.163142700E0
1.409496523E2,7.276368713E-1,2.619552612E0,4.555776215E0
1.409595822E2,7.318281555E-1,2.698139191E0,5.046156464E0
1.409695133E2,7.384144592E-1,2.762355652E0,5.571713562E0
1.409794432E2,7.328759766E-1,2.851121063E0,6.187083893E0
1.409893742E2,7.396119690E-1,2.933300171E0,6.854246521E0
1.409993042E2,7.352709961E-1,3.030148773E0,7.561226349E0
