"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.205732263E2,-4.431422800E-2,5.172729492E-2,1.812886596E-1
1.205831572E2,-4.450720549E-2,9.815365076E-2,1.138572991E-1
1.205930873E2,-5.261253938E-2,1.152902991E-1,5.578707904E-2
1.206030181E2,-4.802423343E-2,1.214056164E-1,1.226468012E-2
1.206129491E2,-5.708483979E-2,1.166156530E-1,-1.849056780E-2
1.206228791E2,-5.764442310E-2,9.343675524E-2,-2.741037309E-2
1.206328101E2,-3.378702700E-2,6.232890487E-2,-1.289880928E-2
1.206427411E2,-3.173183650E-3,3.614780307E-2,2.655953169E-2
1.206526711E2,7.474666927E-3,3.145424277E-2,7.215657830E-2
1.206626021E2,-7.454747334E-3,2.019866183E-2,1.010191217E-1
1.206725331E2,-5.180356652E-2,1.174179465E-2,9.671597928E-2
1.206824631E2,-1.198968217E-1,5.047482904E-3,5.772391707E-2
1.206923941E2,-1.971748173E-1,-2.363582700E-2,-2.903835848E-4
1.207023251E2,-2.604728937E-1,-6.921909750E-2,-4.861671105E-2
1.207122561E2,-2.973574102E-1,-1.332476139E-1,-7.475776970E-2
1.207221861E2,-2.942121923E-1,-1.669271886E-1,-6.979693472E-2
1.207321171E2,-2.825472951E-1,-1.847767681E-1,-3.704910353E-2
1.207420481E2,-2.728646398E-1,-2.569364607E-1,1.482299902E-2
1.207519781E2,-2.529343367E-1,-3.490400016E-1,7.158827782E-2
1.207619091E2,-1.997269988E-1,-4.477236569E-1,1.176936626E-1
1.207718401E2,-1.249241233E-1,-5.403667688E-1,1.364210248E-1
1.207817701E2,-5.027677119E-2,-5.919724107E-1,1.226044521E-1
1.207917011E2,4.423226696E-3,-5.704641938E-1,9.894199669E-2
1.208016321E2,2.419307269E-2,-4.497047365E-1,6.861865520E-2
1.208115631E2,1.998021035E-3,-2.770709395E-1,2.621500380E-2
1.208214931E2,-7.273691893E-2,-1.073766127E-1,-4.320212826E-2
1.208314241E2,-1.692775786E-1,3.718802333E-2,-1.266016662E-1
1.208413551E2,-2.410445213E-1,1.251233071E-1,-1.927726865E-1
1.208512851E2,-2.415164262E-1,1.590860635E-1,-2.447051257E-1
1.208612161E2,-1.389041245E-1,1.653404981E-1,-2.621421814E-1
1.208711471E2,2.012467012E-2,1.432125717E-1,-2.272209525E-1
1.208810771E2,1.613074839E-1,6.567841023E-2,-1.740163118E-1
1.208910081E2,2.367140651E-1,-8.722911030E-2,-1.441649348E-1
1.209009391E2,2.833000124E-1,-2.468818724E-1,-1.513799131E-1
1.209108701E2,3.276730776E-1,-2.824012637E-1,-2.073510438E-1
1.209208001E2,3.558153212E-1,-1.772018373E-1,-3.419407606E-1
1.209307311E2,3.217907846E-1,2.875532396E-2,-5.318486691E-1
1.209406621E2,2.405719012E-1,2.412341088E-1,-6.969636679E-1
1.209505921E2,1.681994349E-1,3.926862180E-1,-7.818452716E-1
1.209605231E2,1.377881616E-1,4.204773605E-1,-7.830705047E-1
1.209704541E2,1.706576943E-1,3.418781757E-1,-7.308446169E-1
1.209803841E2,2.627123892E-1,2.310137004E-1,-6.393389702E-1
1.209903151E2,3.665668964E-1,1.215180978E-1,-5.242432356E-1
1.210002461E2,4.407512248E-1,3.955301270E-2,-4.008255601E-1
1.210101771E2,4.747195840E-1,2.546116151E-2,-2.771299779E-1
1.210201071E2,4.746834934E-1,1.224421933E-1,-1.575224251E-1
1.210300381E2,4.371438324E-1,3.105891943E-1,-5.899291858E-2
1.210399691E2,3.553967774E-1,5.221756697E-1,-4.477892071E-5
1.210498991E2,2.559277117E-1,6.915372610E-1,3.397710621E-2
1.210598301E2,1.666595638E-1,8.093131781E-1,5.728621781E-2
1.210697611E2,8.935067058E-2,8.520752788E-1,8.046744019E-2
1.210796911E2,2.096953988E-2,7.865871191E-1,1.033316925E-1
1.210896221E2,-2.289724909E-2,6.450744867E-1,1.435515434E-1
1.210995531E2,-4.441860318E-2,4.343972802E-1,1.865277886E-1
1.211094841E2,-4.638667777E-2,1.780301929E-1,2.368247807E-1
1.211194141E2,-1.653970964E-2,-5.375873297E-2,2.820135057E-1
1.211293451E2,3.307338059E-2,-1.942942739E-1,3.219984472E-1
1.211392761E2,5.726574361E-2,-2.598518133E-1,3.331192136E-1
1.211492061E2,3.707978129E-2,-2.465341240E-1,3.190585077E-1
1.211591371E2,-9.856609628E-3,-1.733477265E-1,3.020057082E-1
1.211690681E2,-6.399387866E-2,-7.324749231E-2,2.770676017E-1
1.211789981E2,-1.090824306E-1,6.964265369E-3,2.501572967E-1
1.211889291E2,-1.290127188E-1,6.553463638E-2,2.307556272E-1
1.211988601E2,-1.482404619E-1,8.690951020E-2,2.143375427E-1
1.212087901E2,-1.905194819E-1,8.915428817E-2,1.996142566E-1
1.212187211E2,-2.384044230E-1,7.323490083E-2,1.943300217E-1
1.212286521E2,-2.448532730E-1,4.563815892E-2,1.959646791E-1
1.212385831E2,-2.037826180E-1,2.717148978E-3,1.992062926E-1
1.212485131E2,-1.508986205E-1,-9.035340697E-2,1.950493604E-1
1.212584441E2,-1.164250150E-1,-2.155565172E-1,1.673368663E-1
1.212683751E2,-1.005917266E-1,-3.514254093E-1,1.231462210E-1
1.212783051E2,-8.960536867E-2,-4.604917169E-1,6.724502891E-2
1.212882361E2,-7.546531409E-2,-4.921167791E-1,2.039070427E-2
1.212981671E2,-7.534098625E-2,-4.276978672E-1,-1.271949708E-2
1.213080971E2,-1.088866964E-1,-2.982983291E-1,-2.481317706E-2
1.213180281E2,-1.584428251E-1,-1.474129707E-1,-2.234367654E-2
1.213279591E2,-1.770958751E-1,-1.709570363E-2,-1.896172762E-2
1.213378901E2,-1.512257606E-1,6.490860879E-2,-1.267388929E-2
1.213478201E2,-1.003780290E-1,1.081301197E-1,-1.495062653E-2
1.213577511E2,-4.594041407E-2,1.284320951E-1,-1.527283061E-2
1.213676821E2,7.748113479E-3,1.651110053E-1,-2.123884484E-2
1.213776121E2,4.912136868E-2,2.720211446E-1,-2.642190829E-2
1.213875431E2,6.279430538E-2,4.211099446E-1,-2.277524024E-2
1.213974741E2,3.538410738E-2,4.886233211E-1,-2.965533733E-2
1.214074041E2,-1.707457565E-2,3.710197210E-1,-5.392898619E-2
1.214173351E2,-5.465528369E-2,1.429203153E-1,-9.065577388E-2
1.214272661E2,-3.482937813E-2,-6.609334797E-2,-1.120212525E-1
1.214371961E2,6.410949677E-2,-1.425013989E-1,-1.056731418E-1
1.214471271E2,1.930238008E-1,-7.009510696E-2,-7.065550238E-2
1.214570581E2,3.135344982E-1,1.703129709E-1,-1.402178500E-2
1.214669891E2,3.507010639E-1,4.460697174E-1,7.244253159E-2
1.214769191E2,2.990385890E-1,5.636665225E-1,1.331876665E-1
1.214868501E2,2.391680628E-1,5.458664894E-1,1.409699619E-1
1.214967811E2,2.250020653E-1,4.460026920E-1,1.278681010E-1
1.215067111E2,2.345577478E-1,3.174417913E-1,1.155661643E-1
1.215166421E2,2.058448792E-1,1.442908645E-1,9.297761321E-2
1.215265731E2,1.189589724E-1,-5.983430520E-2,7.370804250E-2
1.215365031E2,8.943831548E-3,-2.457629591E-1,5.365104973E-2
1.215464341E2,-7.256940007E-2,-3.360145688E-1,5.626547709E-2
1.215563651E2,-9.986799210E-2,-3.086403012E-1,7.984665781E-2
1.215662961E2,-9.851536900E-2,-2.269374579E-1,1.134658679E-1
1.215762261E2,-1.012112871E-1,-1.410611570E-1,1.487045437E-1
1.215861571E2,-1.200715303E-1,-8.059622347E-2,1.868945360E-1
1.215960881E2,-1.247268915E-1,-3.618889302E-2,2.201092541E-1
1.216060182E2,-1.086131707E-1,3.540143836E-3,2.471134514E-1
1.216159492E2,-7.676932216E-2,5.602517724E-2,2.730045617E-1
1.216258802E2,-4.675842449E-2,1.125252023E-1,2.941380739E-1
1.216358102E2,-2.825767733E-2,1.668222845E-1,3.109334707E-1
1.216457412E2,-1.846603304E-2,1.926203370E-1,3.217866421E-1
1.216556722E2,-1.877217367E-2,1.958324611E-1,3.207156956E-1
1.216656022E2,-3.342328593E-2,1.757287979E-1,3.175649047E-1
1.216755332E2,-4.242075607E-2,1.463725716E-1,3.119456768E-1
1.216854642E2,-5.499060825E-2,1.129653454E-1,3.156552017E-1
1.216953952E2,-7.884355634E-2,3.507117182E-2,3.236955702E-1
1.217053252E2,-1.061862260E-1,-6.253235042E-2,3.267419636E-1
1.217152562E2,-1.447091848E-1,-1.376545131E-1,3.337149620E-1
1.217251872E2,-2.019658238E-1,-2.179791778E-1,3.369562924E-1
1.217351172E2,-2.985724509E-1,-3.269899786E-1,3.200433254E-1
1.217450482E2,-4.008575380E-1,-4.312207997E-1,2.858730853E-1
1.217549792E2,-4.571212232E-1,-4.700851142E-1,2.351013124E-1
1.217649092E2,-4.794646204E-1,-5.164189935E-1,1.603668779E-1
1.217748402E2,-4.922292829E-1,-6.385303140E-1,7.595805824E-2
1.217847712E2,-4.788000286E-1,-8.299738169E-1,1.253408007E-2
1.217947012E2,-4.007916451E-1,-9.898564816E-1,-1.030649990E-3
1.218046322E2,-3.078609109E-1,-1.027762294E0,4.908045381E-2
1.218145632E2,-2.213435471E-1,-9.464315176E-1,1.387644410E-1
1.218244942E2,-1.719989032E-1,-7.314089537E-1,2.218585312E-1
1.218344242E2,-1.794323325E-1,-4.332256317E-1,2.637432516E-1
1.218443552E2,-2.347280830E-1,-1.300937384E-1,2.315128744E-1
1.218542862E2,-2.987483442E-1,1.005846858E-1,1.187296212E-1
1.218642162E2,-3.393804431E-1,1.950265020E-1,-4.447900876E-2
1.218741472E2,-3.230066299E-1,1.346460432E-1,-2.033417970E-1
1.218840782E2,-2.402201444E-1,4.618267529E-3,-3.172619939E-1
1.218940082E2,-1.126784980E-1,-1.032634377E-1,-3.678228557E-1
1.219039392E2,2.550175041E-2,-1.632655114E-1,-3.673743606E-1
1.219138702E2,1.191860437E-1,-2.032234073E-1,-3.633169532E-1
1.219238002E2,1.235011593E-1,-2.480481416E-1,-3.892649412E-1
1.219337312E2,7.004992664E-2,-2.698443234E-1,-4.480883181E-1
1.219436622E2,1.094665565E-2,-2.129083276E-1,-5.350213647E-1
1.219535932E2,-2.683963627E-2,-8.878292143E-2,-6.580221653E-1
1.219635232E2,-5.174498260E-2,6.817926466E-2,-8.032153249E-1
1.219734542E2,-3.786066547E-2,2.184551209E-1,-9.085354209E-1
1.219833852E2,1.845826581E-2,3.249296248E-1,-9.351776838E-1
1.219933152E2,1.281298250E-1,3.897669613E-1,-8.723646402E-1
1.220032462E2,2.889813185E-1,4.387837648E-1,-7.261062264E-1
1.220131772E2,4.580965638E-1,4.927797019E-1,-5.237352252E-1
1.220231072E2,5.818054676E-1,5.371330380E-1,-3.209991455E-1
1.220330382E2,6.288866401E-1,5.329931974E-1,-1.328990012E-1
1.220429692E2,6.347674131E-1,4.985622764E-1,3.801059909E-3
1.220528992E2,6.303927898E-1,4.262185097E-1,9.398473799E-2
1.220628302E2,6.323022842E-1,3.344257176E-1,1.528515071E-1
1.220727612E2,6.100097299E-1,2.612408400E-1,1.845499575E-1
1.220826922E2,5.604621172E-1,1.971801072E-1,2.037697136E-1
1.220926222E2,4.923360050E-1,1.506607383E-1,2.182740420E-1
1.221025532E2,4.204114974E-1,1.229667813E-1,2.267671227E-1
1.221124842E2,3.646650910E-1,1.288896352E-1,2.189915478E-1
1.221224142E2,3.196763098E-1,1.927019060E-1,1.886900961E-1
1.221323452E2,2.885306776E-1,2.715459466E-1,1.499063820E-1
1.221422762E2,2.500575781E-1,3.531646430E-1,9.784291685E-2
1.221522062E2,1.909079105E-1,3.812503219E-1,4.750028625E-2
1.221621372E2,1.387648135E-1,3.560736179E-1,2.020951826E-3
1.221720682E2,1.115408540E-1,2.774588764E-1,-2.893358842E-2
1.221819982E2,1.149848551E-1,1.775605083E-1,-4.316285998E-2
1.221919292E2,1.446503550E-1,8.702333272E-2,-4.846026376E-2
1.222018602E2,1.664445996E-1,1.877583005E-2,-3.789523989E-2
1.222117912E2,1.575969011E-1,-2.090099826E-2,-1.703770272E-2
1.222217212E2,1.282893568E-1,-2.796103805E-2,1.121870149E-2
1.222316522E2,9.424942732E-2,-1.856460236E-2,3.682322055E-2
1.222415832E2,6.523028761E-2,-2.367014997E-2,6.104759872E-2
1.222515132E2,3.562978655E-2,-6.095493585E-2,7.365154475E-2
1.222614442E2,1.580228657E-2,-8.660916239E-2,9.159938991E-2
1.222713752E2,1.400328428E-2,-7.732079178E-2,1.022128314E-1
1.222813052E2,-2.716039680E-2,-6.686442345E-2,8.076773584E-2
1.222912362E2,-1.037083343E-1,-1.020860448E-1,3.095850535E-2
1.223011672E2,-1.776613891E-1,-1.580132246E-1,-2.028231137E-2
1.223110972E2,-2.128067017E-1,-2.202643454E-1,-4.654937238E-2
1.223210282E2,-2.266506106E-1,-2.919169664E-1,-4.596907273E-2
1.223309592E2,-2.071764618E-1,-3.233053386E-1,-2.597929165E-2
1.223408892E2,-1.808172911E-1,-3.053953350E-1,9.176830761E-3
1.223508202E2,-1.443159580E-1,-2.369047552E-1,4.464193434E-2
1.223607512E2,-1.216244996E-1,-1.093808785E-1,5.586955696E-2
1.223706822E2,-1.233351380E-1,3.059245832E-2,4.346893728E-2
1.223806122E2,-1.612625569E-1,1.111916974E-1,1.849061996E-2
1.223905432E2,-2.117344886E-1,1.198481321E-1,-1.241385005E-3
1.224004742E2,-2.298799455E-1,1.114676967E-1,-1.027267426E-3
1.224104042E2,-2.211500555E-1,9.334737808E-2,3.073191829E-2
1.224203352E2,-2.191510946E-1,6.566061825E-2,6.533330679E-2
1.224302662E2,-2.463540733E-1,-6.265277043E-4,8.624880016E-2
1.224401962E2,-2.838354111E-1,-1.251767129E-1,7.458361983E-2
1.224501272E2,-3.160483241E-1,-2.856076658E-1,4.518160224E-2
1.224600582E2,-2.950170636E-1,-4.412196279E-1,5.715686362E-3
1.224699882E2,-1.901889890E-1,-4.717755914E-1,-2.874981612E-2
1.224799192E2,-5.067715421E-2,-3.584543467E-1,-3.330728412E-2
1.224898502E2,8.025875688E-2,-1.084754914E-1,-1.288164966E-2
1.224997812E2,1.824130863E-1,2.653723955E-1,4.084256291E-2
1.225097112E2,2.298988551E-1,6.556740999E-1,1.326349676E-1
1.225196422E2,2.127574235E-1,9.022702575E-1,2.050295472E-1
1.225295732E2,1.772973090E-1,9.962872267E-1,2.291203886E-1
1.225395032E2,1.595566571E-1,9.702172875E-1,2.149569094E-1
1.225494342E2,1.107353494E-1,7.980935574E-1,1.782149374E-1
1.225593652E2,2.298126183E-2,4.825779498E-1,1.517535150E-1
1.225692952E2,-7.201693207E-2,1.328863502E-1,1.377096474E-1
1.225792262E2,-1.235837266E-1,-1.604879946E-1,1.505649984E-1
1.225891572E2,-9.263196588E-2,-2.972809970E-1,1.862180233E-1
1.225990872E2,-3.198725730E-2,-3.047301173E-1,2.094820738E-1
1.226090178E2,-1.880122907E-2,-2.659469545E-1,2.202894539E-1
1.226189487E2,-5.540930852E-2,-2.052085251E-1,2.218905538E-1
1.226288788E2,-1.050318629E-1,-1.240488663E-1,2.210976481E-1
1.226388097E2,-1.217370778E-1,-3.700504452E-2,2.185258418E-1
1.226487408E2,-1.093786135E-1,3.940291703E-2,2.189131528E-1
1.226586717E2,-7.829605788E-2,1.042897701E-1,2.042351365E-1
1.226686018E2,-4.599259049E-2,1.541152000E-1,1.894611716E-1
1.226785327E2,-2.659439109E-2,1.877264231E-1,1.685835868E-1
1.226884637E2,-1.279794797E-2,2.156823426E-1,1.603985280E-1
1.226983938E2,-5.258273799E-3,2.213594019E-1,1.567726433E-1
1.227083247E2,1.212110510E-3,1.820504218E-1,1.536159515E-1
1.227182558E2,7.124328054E-3,1.234275922E-1,1.646464914E-1
1.227281857E2,2.578453533E-2,6.954377145E-2,1.953577548E-1
1.227381168E2,3.080326319E-2,2.709298581E-2,2.328188419E-1
1.227480477E2,8.393213153E-3,-2.174149826E-2,2.542610466E-1
1.227579778E2,-3.585467488E-2,-3.889598697E-2,2.615413368E-1
1.227679087E2,-9.579213709E-2,-9.112917632E-2,2.433832139E-1
1.227778398E2,-1.707057804E-1,-1.600533873E-1,1.999465227E-1
1.227877697E2,-2.475554198E-1,-2.729540169E-1,1.395444125E-1
1.227977007E2,-3.191930950E-1,-4.285177886E-1,7.439336181E-2
1.228076318E2,-3.362989426E-1,-5.597896576E-1,2.971139550E-2
1.228175627E2,-2.931541204E-1,-6.277900338E-1,2.056396939E-2
1.228274928E2,-2.324399799E-1,-6.530680060E-1,4.204706103E-2
1.228374237E2,-1.891665459E-1,-6.635839939E-1,5.906066671E-2
1.228473548E2,-1.640026569E-1,-6.258829832E-1,6.479648501E-2
1.228572847E2,-1.355651617E-1,-5.379278064E-1,7.642437518E-2
1.228672158E2,-1.090408340E-1,-3.830811381E-1,8.152294159E-2
1.228771467E2,-1.018028930E-1,-2.504999340E-1,7.617504895E-2
1.228870768E2,-1.385806650E-1,-2.110069394E-1,2.696068957E-2
1.228970077E2,-1.960769743E-1,-2.581688762E-1,-5.426226184E-2
1.229069387E2,-2.485217005E-1,-3.350813687E-1,-1.459588557E-1
1.229168688E2,-2.752694190E-1,-4.310822189E-1,-2.427639663E-1
1.229267997E2,-2.737978101E-1,-5.213443637E-1,-3.393817842E-1
1.229367308E2,-2.600617409E-1,-5.321541429E-1,-4.133494794E-1
1.229466607E2,-2.441267371E-1,-4.331290424E-1,-4.612480402E-1
1.229565918E2,-2.710832357E-1,-2.971525490E-1,-5.076235533E-1
1.229665227E2,-3.311173618E-1,-1.739789546E-1,-5.635758638E-1
1.229764538E2,-3.935735524E-1,-8.571941406E-2,-6.153765321E-1
1.229863837E2,-4.102787971E-1,-5.176347867E-2,-6.662384868E-1
1.229963147E2,-3.465118110E-1,-4.185146093E-2,-7.105196714E-1
1.230062458E2,-2.174905390E-1,-9.899033234E-3,-7.278350592E-1
1.230161757E2,-7.867407054E-2,6.652942300E-2,-7.097098827E-1
1.230261068E2,1.158266515E-2,1.711878330E-1,-6.605021358E-1
1.230360377E2,7.050164044E-2,2.676310241E-1,-5.943244100E-1
1.230459678E2,1.516897976E-1,3.593487740E-1,-5.050388575E-1
1.230558987E2,2.586873472E-1,4.156804979E-1,-4.061477184E-1
1.230658298E2,3.678927720E-1,4.339906275E-1,-2.968917489E-1
1.230757597E2,4.464014173E-1,4.225648642E-1,-1.828959584E-1
1.230856908E2,5.035957098E-1,4.096204638E-1,-7.702595741E-2
1.230956217E2,5.319392085E-1,4.045498073E-1,-6.861770526E-4
1.231055518E2,5.273009539E-1,3.841677606E-1,4.294482246E-2
1.231154827E2,5.086407065E-1,3.628193438E-1,7.498984039E-2
1.231254137E2,4.796354771E-1,3.459543884E-1,9.471810609E-2
1.231353438E2,4.455323517E-1,3.317845166E-1,1.165341884E-1
1.231452747E2,4.140001237E-1,3.134466410E-1,1.223114356E-1
1.231552058E2,3.868404329E-1,3.304496109E-1,1.106356084E-1
1.231651367E2,3.613601625E-1,3.706203401E-1,8.383083344E-2
1.231750668E2,3.153228760E-1,3.975145519E-1,4.473083466E-2
1.231849977E2,2.508053184E-1,3.676621914E-1,-1.604981348E-2
1.231949288E2,1.672574282E-1,3.074766099E-1,-7.928045094E-2
1.232048587E2,8.238992840E-2,2.628418505E-1,-1.135797203E-1
1.232147897E2,-8.141463622E-4,2.206469923E-1,-1.260646135E-1
1.232247208E2,-6.859906763E-2,2.008973509E-1,-1.196404397E-1
1.232346507E2,-1.076426059E-1,2.133196741E-1,-9.916445613E-2
1.232445818E2,-1.159817278E-1,2.187709063E-1,-6.479153037E-2
1.232545127E2,-9.027875960E-2,1.946051121E-1,-2.589951828E-2
1.232644428E2,-5.356406420E-2,1.624107808E-1,-3.482745960E-3
1.232743737E2,-3.656138480E-2,1.076042429E-1,1.401981525E-2
1.232843048E2,-4.109580070E-2,5.330310762E-2,3.646740690E-2
1.232942347E2,-5.755813420E-2,1.531151496E-2,6.348890811E-2
1.233041658E2,-1.013878435E-1,9.294983000E-3,7.801255584E-2
1.233140967E2,-1.636650711E-1,4.591307603E-3,9.618543088E-2
1.233240268E2,-2.492832690E-1,-1.638799347E-2,1.170613170E-1
1.233339578E2,-3.359105587E-1,-2.961005457E-2,1.202890724E-1
1.233438887E2,-3.699595630E-1,-4.722314700E-2,1.158439517E-1
1.233538198E2,-3.291402161E-1,-7.971424609E-2,1.113450825E-1
1.233637497E2,-2.239334583E-1,-1.302360892E-1,1.094106734E-1
1.233736808E2,-1.266354024E-1,-2.179433107E-1,1.179277301E-1
1.233836117E2,-7.848104089E-2,-3.306435943E-1,1.429624856E-1
1.233935418E2,-9.151135385E-2,-4.382653832E-1,1.727323681E-1
1.234034727E2,-1.326820403E-1,-5.088490248E-1,1.833261698E-1
1.234134038E2,-1.685159355E-1,-5.023099184E-1,1.655181497E-1
1.234233337E2,-1.783909798E-1,-4.283334911E-1,1.132470146E-1
1.234332647E2,-1.490330994E-1,-3.239775300E-1,3.172685951E-2
1.234431958E2,-1.068750396E-1,-1.656488478E-1,-5.545939878E-2
1.234531257E2,-5.461103842E-2,6.519208848E-2,-1.011240855E-1
1.234630568E2,-5.510536488E-3,3.388090730E-1,-1.044177711E-1
1.234729877E2,-1.223714836E-2,5.706010461E-1,-7.352536917E-2
1.234829178E2,-6.982725859E-2,6.462889314E-1,-4.473228380E-2
1.234928487E2,-1.313047260E-1,5.312268138E-1,-5.229592696E-2
1.235027798E2,-1.405186802E-1,2.701598704E-1,-7.556866109E-2
1.235127097E2,-4.640069604E-2,1.670043916E-2,-6.653068960E-2
1.235226408E2,1.370052695E-1,-4.432508722E-2,-1.396202389E-2
1.235325717E2,3.249373436E-1,8.894108981E-2,6.795388460E-2
1.235425027E2,4.277470410E-1,2.281954587E-1,1.745851934E-1
1.235524328E2,4.185117185E-1,2.673039734E-1,2.698715031E-1
1.235623637E2,3.801556826E-1,1.941641867E-1,3.142402172E-1
1.235722948E2,3.908871412E-1,8.142884821E-2,3.105112314E-1
1.235822247E2,4.156129062E-1,-3.394071758E-2,2.650332153E-1
1.235921558E2,4.082489908E-1,-1.293039918E-1,2.048217952E-1
1.236020867E2,3.523349464E-1,-1.926333308E-1,1.340562850E-1
1.236120173E2,2.566531599E-1,-2.429417819E-1,7.439135015E-2
1.236219483E2,1.425253302E-1,-2.656831145E-1,2.529490367E-2
1.236318793E2,4.010948539E-2,-2.684863508E-1,3.205761313E-4
1.236418093E2,-1.559705939E-3,-2.504190505E-1,-4.809384234E-3
1.236517403E2,7.121932693E-3,-2.049080133E-1,1.633691415E-2
1.236616713E2,3.441194817E-2,-1.683328599E-1,5.945238099E-2
1.236716013E2,7.179899514E-2,-1.414842159E-1,1.004341692E-1
1.236815323E2,1.015652195E-1,-1.086870357E-1,1.242613196E-1
1.236914633E2,1.357173324E-1,-6.335178018E-2,1.342114359E-1
1.237013933E2,1.570454091E-1,7.545292377E-3,1.265485287E-1
1.237113243E2,1.619546711E-1,1.090700552E-1,1.016575694E-1
1.237212553E2,1.366751641E-1,2.260707915E-1,7.996067405E-2
1.237311853E2,7.847816497E-2,3.502393663E-1,5.677998811E-2
1.237411163E2,-1.834322885E-2,3.939073682E-1,3.017348424E-2
1.237510473E2,-1.144630983E-1,3.732369840E-1,5.112606101E-3
1.237609783E2,-1.736476719E-1,3.339537680E-1,-4.480637610E-3
1.237709083E2,-1.940871626E-1,3.044627011E-1,-5.172792822E-3
1.237808393E2,-1.984845251E-1,2.637456656E-1,4.207207821E-3
1.237907703E2,-1.936665922E-1,2.150556147E-1,1.247312687E-2
1.238007003E2,-1.724720895E-1,1.412602216E-1,3.617891297E-2
1.238106313E2,-1.423804909E-1,2.585638687E-2,6.764230132E-2
1.238205623E2,-1.308526248E-1,-1.098029837E-1,8.883773535E-2
1.238304923E2,-1.470190734E-1,-2.550248802E-1,9.435340762E-2
1.238404233E2,-1.833593249E-1,-3.982901573E-1,7.654686272E-2
1.238503543E2,-2.221019268E-1,-4.881516099E-1,4.008100182E-2
1.238602843E2,-2.657175064E-1,-4.701879919E-1,4.972658120E-3
1.238702153E2,-3.271616995E-1,-4.523903430E-1,2.641326748E-3
1.238801463E2,-3.928816617E-1,-4.972535968E-1,2.967380174E-2
1.238900763E2,-4.141302109E-1,-6.298049688E-1,6.939724833E-2
1.239000073E2,-3.655548692E-1,-7.699888349E-1,1.063584387E-1
1.239099383E2,-2.458638847E-1,-8.492913842E-1,1.215927899E-1
1.239198683E2,-1.243496686E-1,-8.170680404E-1,1.048013493E-1
1.239297993E2,-5.618552864E-2,-6.827659011E-1,5.566043779E-2
1.239397303E2,-5.345351622E-2,-4.585668147E-1,-9.331557900E-3
1.239496603E2,-9.726943821E-2,-2.128369659E-1,-1.000646576E-1
1.239595913E2,-1.768272519E-1,-7.269332418E-4,-2.107944191E-1
1.239695223E2,-2.411828041E-1,1.333488375E-1,-3.067156374E-1
1.239794523E2,-2.573427260E-1,2.050156742E-1,-3.720162809E-1
1.239893833E2,-2.177425921E-1,2.351733148E-1,-4.039624929E-1
1.239993143E2,-1.473349035E-1,2.383798212E-1,-4.347094297E-1
1.240092453E2,-9.672392160E-2,2.333975881E-1,-4.585460424E-1
1.240191753E2,-8.829560876E-2,2.127861679E-1,-4.867365360E-1
1.240291063E2,-8.178178221E-2,1.947379261E-1,-5.315266252E-1
1.240390373E2,-4.787872359E-2,1.955758333E-1,-6.110632420E-1
1.240489673E2,-5.132857244E-3,2.052015662E-1,-6.983238459E-1
1.240588983E2,2.060246095E-2,2.357004285E-1,-7.547352314E-1
1.240688293E2,2.551173046E-2,2.819856405E-1,-7.758256197E-1
1.240787593E2,5.741210654E-2,3.088535666E-1,-7.514958978E-1
1.240886903E2,1.394470632E-1,3.003727496E-1,-6.819623113E-1
1.240986213E2,2.536533475E-1,2.721515000E-1,-5.734958649E-1
1.241085513E2,3.623047173E-1,2.386041582E-1,-4.308279157E-1
1.241184823E2,4.337678850E-1,2.184623331E-1,-2.876472175E-1
1.241284133E2,4.660821259E-1,2.160444409E-1,-1.724191606E-1
1.241383433E2,4.802083373E-1,2.366340458E-1,-8.490247279E-2
1.241482743E2,4.843881726E-1,2.853464484E-1,-1.251908671E-2
1.241582053E2,4.844486117E-1,3.567990959E-1,4.696508497E-2
1.241681353E2,4.790623784E-1,4.590596855E-1,1.056494340E-1
1.241780663E2,4.497615099E-1,5.758077502E-1,1.591790617E-1
1.241879973E2,3.851905167E-1,6.647232175E-1,1.864911020E-1
1.241979273E2,2.900984585E-1,6.715492606E-1,1.730227321E-1
1.242078583E2,1.855140030E-1,6.303365827E-1,1.305335909E-1
1.242177893E2,8.994308859E-2,5.021530390E-1,8.467860520E-2
1.242277193E2,3.796963394E-2,3.367510736E-1,5.732793361E-2
1.242376503E2,4.451945052E-2,1.917934418E-1,5.687633529E-2
1.242475813E2,8.703069389E-2,8.526751399E-2,7.447370887E-2
1.242575123E2,1.336011440E-1,-2.433336712E-2,1.061854586E-1
1.242674423E2,1.698259860E-1,-9.703712910E-2,1.479089409E-1
1.242773733E2,1.896213740E-1,-1.190333366E-1,1.646293551E-1
1.242873043E2,1.992074102E-1,-1.102909744E-1,1.599182338E-1
1.242972343E2,2.037959546E-1,-5.690923333E-2,1.448143572E-1
1.243071653E2,1.714388132E-1,1.074917335E-2,1.252398640E-1
1.243170963E2,1.075719818E-1,6.779266149E-2,9.662250429E-2
1.243270263E2,2.480519563E-2,1.164504811E-1,5.607960373E-2
1.243369573E2,-5.673348159E-2,1.402341872E-1,6.597467698E-3
1.243468883E2,-1.363364309E-1,1.198650077E-1,-4.448329285E-2
1.243568183E2,-2.215931863E-1,6.793469936E-2,-7.265780866E-2
1.243667493E2,-2.697226107E-1,1.783397980E-2,-8.225877583E-2
